化學物名稱,中文名稱,風險等級,PubChem CID,CAS No.,危害組別,危害名稱,危害等級,資料來源,可信度,危害分類是否清楚,適用地區,適用產業,是否具強制性？,清單連結,註解,額外註解,預測值,Summary,Generated_Text
2-[2-(4-nonylphenoxy)ethoxy]ethanol,,1,24773,9016-45-9,慢毒性危害,致突變性,低,QSAR模型 決策樹 C5.0,相對低,危害等級分類清楚。,,,,,translation missing: zh-TW.hazard_annotation.to_prec_che_w_FG_mw1300_c5.csv,輕度毒性,,,"2-[2-(4-nonylphenoxy)ethoxy]ethanol，CAS 編號為 9016-45-9，風險等級為 1，PubChem CID 為 24773。
該物質屬於慢毒性危害，主要的危害為致突變性，危害等級為低。根據 QSAR 模型決策樹 C5.0 的資料來源，可信度相對較低，且危害等級分類清楚。
此物質的適用地區與適用產業未明確記載，且是否具強制性要求也未明確說明。
相關清單可通過以下連結查閱：translation missing: zh-TW.hazard_annotation.to_prec_che_w_FG_mw1300_c5.csv。該物質被註解為輕度毒性。額外註解與預測值未提供。"
2-[2-(4-nonylphenoxy)ethoxy]ethanol,,1,24773,9016-45-9,慢毒性危害,致突變性,低,QSAR模型 隨機森林,相對低,危害等級分類清楚。,,,,,translation missing: zh-TW.hazard_annotation.to_prec_che_w_FG_mw1300_rf.csv,輕度毒性,,,"2-[2-(4-nonylphenoxy)ethoxy]ethanol，CAS 編號為 9016-45-9，風險等級為 1，PubChem CID 為 24773。
該物質屬於慢毒性危害，主要的危害為致突變性，危害等級為低。根據 QSAR 模型隨機森林的資料來源，可信度相對較低，但危害等級分類清楚。
此物質的適用地區和適用產業未明確記載，且是否具強制性要求也未明確說明。
相關清單可通過以下連結查閱：translation missing: zh-TW.hazard_annotation.to_prec_che_w_FG_mw1300_rf.csv。
該物質被註解為輕度毒性，並無額外註解或預測值。"
2-[2-(4-nonylphenoxy)ethoxy]ethanol,,1,24773,9016-45-9,慢毒性危害,生殖毒性,中,日本GHS,相對低,危害等級分類清楚。,日本,所有,Y,"The NITE Chemical Risk Information Platform (NITE-CHRIP) database can be used to search for GHS Classifications for chemicals individually. To retrieve a full list of CASRNs, ""check all the boxes"" in the ""GHS Classification Results by the Japanese Government"" section, which is a subsection under ""Chemical Hazard and Risk Information"".
http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput",生殖毒性危害第2級：H360Df 或 H361f 或 H361fd (生育能力、胎兒),,,,"2-[2-(4-nonylphenoxy)ethoxy]ethanol，CAS 編號為 9016-45-9，風險等級為 1，PubChem CID 為 24773。

該物質屬於慢毒性危害，主要的危害為生殖毒性，危害等級為中。根據日本 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。

此危害適用於日本地區，並影響所有產業。該物質在日本 GHS 中被列為生殖毒性危害第2級，對應的危害代碼為 H360Df 或 H361f 或 H361fd（生育能力、胎兒）。

相關清單可通過以下連結查閱：The NITE Chemical Risk Information Platform (NITE-CHRIP) database。該資料庫可用於單獨搜索化學物質的 GHS 分類，並可在 ""GHS Classification Results by the Japanese Government"" 部分中選擇所有選項以檢索完整的 CASRNs 清單，這是 ""Chemical Hazard and Risk Information"" 下的一個子部分。

該法規在日本地區具有強制性要求，相關清單可通過以下連結查閱：http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput。此物質的危害分類屬於生殖毒性危害第2級。"
2-[2-(4-nonylphenoxy)ethoxy]ethanol,,1,24773,9016-45-9,慢毒性危害,生殖毒性,中,南韓GHS,相對低,危害等級分類清楚。,韓國,所有,Y,"The Korean National Chemicals Information System (NCiS) can be used to search for GHS Classifications for chemicals. GreenScreen List Translator only includes chemicals in 5 broad search categories: Phase-in substances subject to registration, Toxic Substances, Restricted Substances, Prohibited Substances, and Substances requiring preparation for accidents. Search each category, as a chemical may be on one list and not another.
http://ncis.nier.go.kr/en/main.do",生殖毒性危害第2級：H360Df 或 H361f 或 H361fd (生育能力、胎兒),,,,"2-[2-(4-nonylphenoxy)ethoxy]ethanol，CAS 編號為 9016-45-9，風險等級為 1，PubChem CID 為 24773。
該物質屬於慢毒性危害，主要的危害為生殖毒性，危害等級為中。根據南韓 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此危害適用於韓國地區，並影響所有產業。
根據南韓 GHS 的分類，該物質被列為生殖毒性危害第 2 級，對應的危害代碼為 H360Df 或 H361f 或 H361fd（生育能力、胎兒）。
該法規在韓國地區具有強制性要求，相關清單可通過以下連結查閱：The Korean National Chemicals Information System (NCiS)。GreenScreen List Translator 僅包含五大類別的化學物質：需註冊的過渡性物質、有毒物質、受限制物質、禁止物質，以及需準備應急措施的物質。每個類別需分別搜尋，因為某些化學物質可能只在其中一個清單中出現。
相關清單可通過以下連結查閱：http://ncis.nier.go.kr/en/main.do。該物質的生殖毒性危害等級為第 2 級，對應的危害代碼為 H360Df 或 H361f 或 H361fd（生育能力、胎兒）。"
2-[2-(4-nonylphenoxy)ethoxy]ethanol,,1,24773,9016-45-9,慢毒性危害,發育毒性,中,日本GHS,相對低,危害等級分類清楚。,日本,所有,Y,"The NITE Chemical Risk Information Platform (NITE-CHRIP) database can be used to search for GHS Classifications for chemicals individually. To retrieve a full list of CASRNs, ""check all the boxes"" in the ""GHS Classification Results by the Japanese Government"" section, which is a subsection under ""Chemical Hazard and Risk Information"".
http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput",生殖毒性危害第2級：H360Fd 或 H361d 或 H361fd (生育能力、胎兒),,,,"2-[2-(4-nonylphenoxy)ethoxy]ethanol，CAS 編號為 9016-45-9，風險等級為 1，PubChem CID 為 24773。
該物質屬於慢毒性危害，主要的危害為發育毒性，危害等級為中。根據日本 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此危害適用於日本地區，並影響所有產業。
該物質在日本 GHS 法規中的危害等級被列為第 2 級的生殖毒性危害，並對應 H360Fd 或 H361d 或 H361fd（生育能力、胎兒）。
相關的日本 GHS 調和分類的最新清單，可通過以下連結查閱：The NITE Chemical Risk Information Platform (NITE-CHRIP) database。該資料庫可用於單獨搜索化學物質的 GHS 分類，並可在 ""GHS Classification Results by the Japanese Government"" 部分中勾選所有選項以檢索完整的 CASRNs 清單。
此法規在日本地區具有強制性要求，相關清單可通過以下連結查閱：http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput。該清單會定期更新，並提供所有相關 CAS 編號與調和分類的資料下載功能。"
2-[2-(4-nonylphenoxy)ethoxy]ethanol,,1,24773,9016-45-9,慢毒性危害,發育毒性,中,南韓GHS,相對低,危害等級分類清楚。,韓國,所有,Y,"The Korean National Chemicals Information System (NCiS) can be used to search for GHS Classifications for chemicals. GreenScreen List Translator only includes chemicals in 5 broad search categories: Phase-in substances subject to registration, Toxic Substances, Restricted Substances, Prohibited Substances, and Substances requiring preparation for accidents. Search each category, as a chemical may be on one list and not another.
http://ncis.nier.go.kr/en/main.do",生殖毒性危害第2級：H360Fd 或 H361d 或 H361fd (生育能力、胎兒),,,,"2-[2-(4-nonylphenoxy)ethoxy]ethanol，CAS 編號為 9016-45-9，風險等級為 1，PubChem CID 為 24773。
該物質屬於慢毒性危害，主要的危害為發育毒性，危害等級為中，根據南韓 GHS 的資料來源，可信度相對較低，且危害等級分類清楚。
此危害適用於韓國地區，主要影響所有產業。
該物質在南韓 GHS 系統中列出，該系統包含五大類別：需註冊的階段性物質、有毒物質、受限制物質、禁止物質以及需準備應急的物質。每個類別都需單獨查詢，因為某些化學物質可能只在其中一個清單中出現。
該法規在韓國地區具有強制性要求，相關清單可通過以下連結查閱：The Korean National Chemicals Information System (NCiS)。GreenScreen List Translator 只包含五大類別的化學物質：需註冊的階段性物質、有毒物質、受限制物質、禁止物質以及需準備應急的物質。每個類別都需單獨查詢，因為某些化學物質可能只在其中一個清單中出現。
此物質的危害分類屬於生殖毒性危害第2級，對應 H360Fd 或 H361d 或 H361fd（生育能力、胎兒）。"
2-[2-(4-nonylphenoxy)ethoxy]ethanol,,1,24773,9016-45-9,慢毒性危害,內分泌干擾,高,歐盟高度關切物質候選清單,相對高,危害等級分類清楚。,,,,https://echa.europa.eu/previous-recommendations,translation missing: zh-TW.hazard_annotation.Equivalent Concern – Candidate List: endocrine disrupting properties cause probable serious effects to the environment or human health                                                                                                                         ,,,,"2-[2-(4-nonylphenoxy)ethoxy]ethanol，CAS 編號為 9016-45-9，風險等級為 1，PubChem CID 為 24773。
該物質屬於慢毒性危害，主要的危害為內分泌干擾，危害等級為高，根據歐盟高度關切物質候選清單的資料來源，可信度相對較高，且危害等級分類清楚。
此物質的危害適用地區與產業未明確記載。
該物質在歐盟高度關切物質候選清單中列出，該清單包含具有內分泌干擾特性的物質，這些物質可能對環境或人類健康造成嚴重影響。
相關清單可通過以下連結查閱：https://echa.europa.eu/previous-recommendations。此清單不具強制性要求。"
2-[2-(4-nonylphenoxy)ethoxy]ethanol,,1,24773,9016-45-9,慢毒性危害,內分泌干擾,高,歐洲高度關注物質授權清單,相對高,危害等級分類清楚。,歐盟,C大類「製造業」,Y,"The List of Substances Subject to Authorisation (Annex XIV of the REACH Regulation) is found at the first link. Additional information on authorisation can be found at the second link.
http://echa.europa.eu/addressing-chemicals-of-concern/authorisation/recommendation-for-inclusion-in-the-authorisation-list/authorisation-list
http://echa.europa.eu/regulations/reach/authorisation
https://echa.europa.eu/authorisation-list ",translation missing: zh-TW.hazard_annotation.Equivalent Concern – Banned Unless Authorized: endocrine disrupting properties cause probable serious effects to the environment or human health                                                                                                               ,,,,"2-[2-(4-nonylphenoxy)ethoxy]ethanol，CAS 編號為 9016-45-9，風險等級為 1，PubChem CID 為 24773。
該物質屬於慢毒性危害，主要的危害為內分泌干擾，危害等級為高。根據歐洲高度關注物質授權清單，該資料來源的可信度相對較高，且危害等級分類清楚。
此危害適用於歐盟地區，主要影響製造業（C 類）。
該物質在 REACH 法規中的附錄 XIV 中列出，該清單包含需要授權的物質，且相關 CAS 編號記載於 REACH 法規 EC (No) 1907/2006 的附錄 1-6，並會隨著法規修訂進行更新。
該法規在歐盟地區具有強制性要求，相關清單可通過以下連結查閱：授權物質清單，以及 REACH 法規。此物質的內分泌干擾特性可能對環境或人類健康造成嚴重影響，因此在未經授權的情況下被禁止使用。"
2-[2-(4-nonylphenoxy)ethoxy]ethanol,,1,24773,9016-45-9,慢毒性危害,內分泌干擾,高,奧斯陸-巴黎公約委員會清單,相對高,危害等級分類清楚。,比利時、丹麥、芬蘭、法國、德國、冰島、愛爾蘭、盧森堡、荷蘭、挪威、葡萄牙、西班牙、瑞典、瑞士和英國,所有,Y,"The first link contains an overview of the OSPAR hazardous substances program. The List of Chemicals for Priority Action (as a Microsoft Word document) appears at the second link. A List of Substances of Possible Concern (as a webpage) appears at the third link.
https://www.ospar.org/work-areas/hasec/hazardous-substances/overview 
https://www.ospar.org/work-areas/hasec/hazardous-substances/possible-concern 
https://www.ospar.org/work-areas/hasec/hazardous-substances/priority-action ",translation missing: zh-TW.hazard_annotation.Endocrine Disruptor – substance of possible concern,,,,"2-[2-(4-nonylphenoxy)ethoxy]ethanol，CAS 編號為 9016-45-9，風險等級為 1，PubChem CID 為 24773。
該物質屬於慢毒性危害，主要的危害為內分泌干擾，危害等級為高。根據奧斯陸-巴黎公約委員會清單，該資料來源的可信度相對較高，且危害等級分類清楚。
此危害適用於比利時、丹麥、芬蘭、法國、德國、冰島、愛爾蘭、盧森堡、荷蘭、挪威、葡萄牙、西班牙、瑞典、瑞士和英國等地區，適用於所有產業。
該物質在奧斯陸-巴黎公約委員會清單中列出，該清單包含優先行動化學物質清單和可能關注物質清單。相關清單可通過以下連結查閱：奧斯陸-巴黎公約危險物質計劃概述，優先行動化學物質清單（Microsoft Word 文件），以及可能關注物質清單（網頁）。
該法規在上述地區具有強制性要求，相關清單可通過以下連結查閱：
- [奧斯陸-巴黎公約危險物質計劃概述](https://www.ospar.org/work-areas/hasec/hazardous-substances/overview)
- [優先行動化學物質清單](https://www.ospar.org/work-areas/hasec/hazardous-substances/priority-action)
- [可能關注物質清單](https://www.ospar.org/work-areas/hasec/hazardous-substances/possible-concern)

此物質的危害分類屬於內分泌干擾物質，且被列為可能關注物質。"
2-[2-(4-nonylphenoxy)ethoxy]ethanol,,1,24773,9016-45-9,慢毒性危害,內分泌干擾,,translation missing: zh-TW.list_name.Endocrine Disruptor Lists (Danish EPA),相對低,危害等級分類清楚。,歐盟,所有,N,https://edlists.org/the-ed-lists/list-i-substances-identified-as-endocrine-disruptors-by-the-eu,,,Environmental Effects: Yes,,"2-[2-(4-nonylphenoxy)ethoxy]ethanol，CAS 編號為 9016-45-9，風險等級為 1，PubChem CID 為 24773。
該物質屬於慢毒性危害，主要的危害為內分泌干擾，危害等級未明確標示。根據丹麥環保署公告的內分泌干擾物質清單，該資料來源的可信度相對較低，但危害等級分類清楚。
此危害適用於歐盟地區，主要影響所有產業。
該物質在內分泌干擾物質清單中列出，該清單包含被歐盟認定為內分泌干擾物質的物質，且相關 CAS 編號記載於清單中，並會隨著法規修訂進行更新。
該清單在歐盟地區不具強制性要求，相關清單可通過以下連結查閱：內分泌干擾物質清單。此物質的環境影響已被確認。"
2-[2-(4-nonylphenoxy)ethoxy]ethanol,,1,24773,9016-45-9,慢毒性危害,內分泌干擾,高,國際內分泌干擾交流協會 - 潛在內分泌干擾物清單,相對低,包含多種危害終點，危害等級分類模糊。,全球,所有,N,"The main TEDX website is at the first link below. The current list of potential endocrine disruptors can be searched or listed from the webpage at the second link below.
http://endocrinedisruption.org/
http://endocrinedisruption.org/endocrine-disruption/tedx-list-of-potential-endocrine-disruptors/chemicalsearch",潛在內分泌干擾物,,,,"2-[2-(4-nonylphenoxy)ethoxy]ethanol，CAS 編號為 9016-45-9，風險等級為 1，PubChem CID 為 24773。
該物質屬於慢毒性危害，主要的危害為內分泌干擾，危害等級為高。根據國際內分泌干擾交流協會（TEDX）公告的潛在內分泌干擾物清單，該資料來源的可信度相對較低，且包含多種危害終點，危害等級分類模糊。
此危害適用於全球所有地區與產業。
該物質在 TEDX 清單中列出，該清單包含潛在內分泌干擾物，並可通過以下連結查閱：國際內分泌干擾交流協會網站，以及 TEDX 潛在內分泌干擾物清單。此清單不具強制性要求，並可在網站上進行搜索或列出相關物質。
相關清單可通過以下連結查閱：
- [國際內分泌干擾交流協會網站](http://endocrinedisruption.org/)
- [TEDX 潛在內分泌干擾物清單](http://endocrinedisruption.org/endocrine-disruption/tedx-list-of-potential-endocrine-disruptors/chemicalsearch)

該物質被列為潛在內分泌干擾物，相關資料可按 CAS 編號或名稱進行查詢。"
2-[2-(4-nonylphenoxy)ethoxy]ethanol,,1,24773,9016-45-9,急毒性危害,急性毒性,非常高,美國環保署極度危害物質清單,相對高,包含多種危害終點，危害等級分類模糊。,美國,所有,N,"Link leads to the USEPA Consolidated List of Lists, March 2015. GreenScreen utilizes only the EPCRA Section 302 Extremely Hazardous Substances. These are also listed in 40 CFR Part 355, Appendices A and B.
http://www.epa.gov/epcra/epcracerclacaa-ss112r-consolidated-list-lists-march-2015-version",極度危害物質,,,,"2-[2-(4-壬基苯氧基)乙氧基]乙醇（2-[2-(4-nonylphenoxy)ethoxy]ethanol），CAS 編號為 9016-45-9，風險等級為 1，PubChem CID 為 24773。
該物質屬於急毒性危害，主要的危害為急性毒性，危害等級為非常高。根據美國環保署極度危害物質清單，該資料來源的可信度相對較高，但包含多種危害終點，危害等級分類較為模糊。
此危害適用於美國地區，並影響所有產業。
該物質在美國環保署的極度危害物質清單中列出，該清單包含 EPCRA 第 302 條極度危害物質，並記載於 40 CFR 第 355 部分的附錄 A 和 B。相關清單可通過以下連結查閱：USEPA Consolidated List of Lists, March 2015。GreenScreen 僅使用 EPCRA 第 302 條極度危害物質。
此清單不具強制性要求，相關清單可通過以下連結查閱：http://www.epa.gov/epcra/epcracerclacaa-ss112r-consolidated-list-lists-march-2015-version。此物質被歸類為極度危害物質。"
2-[2-(4-nonylphenoxy)ethoxy]ethanol,,1,24773,9016-45-9,急毒性危害,急性毒性,中,美國環保署CompTox資料庫,相對高,包含多種危害終點，危害等級分類模糊。,,,,https://www.epa.gov/chemical-research/comptox-chemicals-dashboard,,,,,"2-[2-(4-nonylphenoxy)ethoxy]ethanol，CAS 編號為 9016-45-9，風險等級為 1，PubChem CID 為 24773。
該物質屬於急毒性危害，主要的危害為急性毒性，危害等級為中。根據美國環保署CompTox資料庫的資料來源，可信度相對較高，但包含多種危害終點，危害等級分類模糊。
此物質的適用地區與適用產業未明確記載，且是否具強制性要求也未明確說明。
相關清單可通過以下連結查閱：美國環保署CompTox化學物質儀表板。此物質的額外註解與預測值未提供。"
2-[2-(4-nonylphenoxy)ethoxy]ethanol,,1,24773,9016-45-9,急毒性危害,急性毒性,中,澳洲GHS,相對低,危害等級分類清楚。,澳洲,所有,Y,"The Hazardous Chemical Information System (HCIS) is a database that allows you to find information on chemicals that have been classified in accordance with the GHS. Download the list using the link below.
http://hsis.safeworkaustralia.gov.au/GHSInformation/GHS_Hazardous_Chemical_Information_List",急毒性危害第4級：H302 (吞食) 或H312 (皮膚) 或H332 (吸入),,,,"2-[2-(4-nonylphenoxy)ethoxy]ethanol，CAS 編號為 9016-45-9，風險等級為 1，PubChem CID 為 24773。
該物質屬於急毒性危害，主要的危害為急性毒性，危害等級為中。根據澳洲 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此危害適用於澳洲地區，且適用於所有產業。
根據澳洲 GHS 的分類，該物質被列為急毒性危害第 4 級，對應的危害代碼為 H302（吞食）、H312（皮膚）或 H332（吸入）。
該法規在澳洲地區具有強制性要求，相關清單可通過以下連結查閱：The Hazardous Chemical Information System (HCIS) is a database that allows you to find information on chemicals that have been classified in accordance with the GHS. Download the list using the link below.
http://hsis.safeworkaustralia.gov.au/GHSInformation/GHS_Hazardous_Chemical_Information_List。"
2-[2-(4-nonylphenoxy)ethoxy]ethanol,,1,24773,9016-45-9,急毒性危害,急性毒性,中,南韓GHS,相對低,危害等級分類清楚。,韓國,所有,Y,"The Korean National Chemicals Information System (NCiS) can be used to search for GHS Classifications for chemicals. GreenScreen List Translator only includes chemicals in 5 broad search categories: Phase-in substances subject to registration, Toxic Substances, Restricted Substances, Prohibited Substances, and Substances requiring preparation for accidents. Search each category, as a chemical may be on one list and not another.
http://ncis.nier.go.kr/en/main.do",急毒性危害第4級：H302 (吞食) 或H312 (皮膚) 或H332 (吸入),,,,"2-[2-(4-nonylphenoxy)ethoxy]ethanol，CAS 編號為 9016-45-9，風險等級為 1，PubChem CID 為 24773。
該物質屬於急毒性危害，主要的危害為急性毒性，危害等級為中。根據南韓 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此危害適用於韓國地區，並且適用於所有產業。
根據南韓 GHS 的分類，該物質被列為急毒性危害第 4 級，對應的危害代碼為 H302（吞食）、H312（皮膚）或 H332（吸入）。
該法規在韓國地區具有強制性要求，相關清單可通過以下連結查閱：The Korean National Chemicals Information System (NCiS)。GreenScreen List Translator 僅包含五大類別的化學物質：需註冊的過渡性物質、有毒物質、受限制物質、禁止物質以及需準備應急措施的物質。每個類別都需單獨搜索，因為某些化學物質可能僅在其中一個清單中出現。
此物質的危害分類屬於急毒性危害第 4 級。"
