化學物名稱,中文名稱,風險等級,PubChem CID,CAS No.,危害組別,危害名稱,危害等級,資料來源,可信度,危害分類是否清楚,適用地區,適用產業,是否具強制性？,清單連結,註解,額外註解,預測值,Summary,Generated_Text
Methylene Chloride,,1,6344,75-09-2,慢毒性危害,致癌性,中,馬來西亞GHS,相對低,危害等級分類清楚。,馬來西亞,C大類「製造業」、G大類「批發及零售業」,Y,"The Chemical Search database provided by the Malaysia Department of Environmental Safety and Health (DOSH) can be used to search for GHS Classifications for individual chemicals only.
http://cims.dosh.gov.my/",致癌性危害第2級：H351,,,,"甲烷氯化物（Methylene Chloride），CAS 編號為 75-09-2，風險等級為 1，PubChem CID 為 6344。
該物質屬於慢毒性危害，主要的危害為致癌性，危害等級為中。根據馬來西亞 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此危害適用於馬來西亞地區，主要影響製造業（C 類）和批發及零售業（G 類）。
該物質在馬來西亞 GHS 中被列為致癌性危害第 2 級，對應 H351（懷疑致癌性）。
相關清單可通過以下連結查閱：The Chemical Search database provided by the Malaysia Department of Environmental Safety and Health (DOSH) can be used to search for GHS Classifications for individual chemicals only. 此清單會定期更新，並提供所有相關 CAS 編號與調和分類的資料。
該法規在馬來西亞地區具有強制性要求，相關清單可通過以下連結查閱：http://cims.dosh.gov.my/。"
Methylene Chloride,,1,6344,75-09-2,慢毒性危害,致癌性,中,紐西蘭GHS,相對低,危害等級分類清楚。,紐西蘭,所有,Y,"The Chemical Classification and Information Database (CCID) provided by the New Zealand Hazardous Substances and New Organisms (HSNO) can be used to search for hazards of individual chemicals (first link). New Zealand uses their own classification terminology which need to be converted to GHS classification categories to be used in the List Translator. A document describing the translation from HSNO to GHS classification is available at the second link.
http://www.epa.govt.nz/search-databases/Pages/HSNO-CCID.aspx
http://www.epa.govt.nz/Publications/hsnogen-ghs-nz-hazard.pdf",致癌性危害第2級：H351,,,,"甲烷氯化物（Methylene Chloride），CAS 編號為 75-09-2，風險等級為 1，PubChem CID 為 6344。

該物質屬於慢毒性危害，主要的危害為致癌性，危害等級為中。根據紐西蘭 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。

此危害適用於紐西蘭地區，並影響所有產業。該物質在紐西蘭的 GHS 分類中被列為致癌性危害第 2 級，對應 H351。

紐西蘭的化學分類和資訊資料庫（CCID）提供了查詢個別化學品危害的功能，相關清單可通過以下連結查閱：
- [紐西蘭 EPA 化學分類和資訊資料庫](http://www.epa.govt.nz/search-databases/Pages/HSNO-CCID.aspx)
- [HSNO 到 GHS 分類轉換文件](http://www.epa.govt.nz/Publications/hsnogen-ghs-nz-hazard.pdf)

紐西蘭使用其自身的分類術語，需轉換為 GHS 分類類別以便在清單翻譯器中使用。該文件描述了從 HSNO 到 GHS 分類的轉換過程。

此法規在紐西蘭地區具有強制性要求，相關清單會定期更新，並提供所有相關 CAS 編號與調和分類的 Excel 清單下載功能。"
Methylene Chloride,,1,6344,75-09-2,慢毒性危害,致癌性,高,PubChem資料庫 聯合國GHS,相對低,危害等級分類清楚。,,,,https://ftp.ncbi.nlm.nih.gov/pubchem/Compound/Extras/,translation missing: zh-TW.hazard_annotation.H350,,,,"二氯甲烷（Methylene Chloride），CAS 編號為 75-09-2，風險等級為 1，PubChem CID 為 6344。
該物質屬於慢毒性危害，主要的危害為致癌性，危害等級為高。根據 PubChem 資料庫與聯合國 GHS 的資料來源，該資料來源的可信度相對較低，但危害等級分類清楚。
此物質的危害適用於全球所有地區與產業。
相關清單可通過以下連結查閱：PubChem 資料庫。該清單包含相關的 CAS 編號與物質詳細資訊，並會隨著資料庫更新進行調整。此清單不具強制性要求。"
Methylene Chloride,,1,6344,75-09-2,慢毒性危害,致癌性,中,PubChem資料庫 聯合國GHS,相對低,危害等級分類清楚。,,,,https://ftp.ncbi.nlm.nih.gov/pubchem/Compound/Extras/,致癌性危害第2級：H351,,,,"甲烷氯化物（Methylene Chloride），CAS 編號為 75-09-2，風險等級為 1，PubChem CID 為 6344。
該物質屬於慢毒性危害，主要的危害為致癌性，危害等級為中。根據 PubChem 資料庫和聯合國 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此物質的危害等級被列為第 2 級的致癌性危害，並對應 H351（懷疑致癌性）。
相關的資料可通過以下連結查閱：PubChem 資料庫，該清單包含所有相關的化學物質資訊，並提供下載功能。
此清單不具強制性要求。"
Methylene Chloride,,1,6344,75-09-2,慢毒性危害,致癌性,,translation missing: zh-TW.list_name.Silent Spring - Breast Cancer Chemicals,相對低,危害等級分類清楚。,,所有,N,http://sciencereview.silentspring.org/mamm_browse.cfm,,,IARC group: 2B; US EPA: B2,,"甲烷氯化物（Methylene Chloride），CAS 編號為 75-09-2，風險等級為 1，PubChem CID 為 6344。
該物質屬於慢毒性危害，主要的危害為致癌性，危害等級未明確標示。根據 Silent Spring - Breast Cancer Chemicals 清單，該資料來源的可信度相對較低，但危害等級分類清楚。
此危害適用於所有地區與產業。
該物質在 IARC 分類中被歸類為第 2B 類（可能為人體致癌物），在美國環保署（US EPA）中被歸類為 B2 類（可能為人體致癌物）。相關清單可通過以下連結查閱：Silent Spring - Breast Cancer Chemicals 清單。此清單不具強制性要求。"
Methylene Chloride,,1,6344,75-09-2,慢毒性危害,致癌性,,translation missing: zh-TW.list_name.US OSHA - TRI Carcinogens,相對低,危害等級分類清楚。,美國,所有,Y,https://www.epa.gov/system/files/documents/2023-01/Toxics%20Release%20Inventory%20Basis%20of%20OSHA%20Carcinogens.pdf,,,Toxics Release Inventory (TRI) Program,,"二氯甲烷（Methylene Chloride），CAS 編號為 75-09-2，風險等級為 1，PubChem CID 為 6344。
該物質屬於慢毒性危害，主要的危害為致癌性，危害等級未明確標示。根據美國職業安全與健康管理局（US OSHA）公告的有毒物質釋放清單（TRI Carcinogens），該資料來源的可信度相對較低，但危害等級分類清楚。
此危害適用於美國地區，並影響所有產業。
該物質在美國 OSHA 的有毒物質釋放清單中列出，該清單包含致癌性物質，且相關 CAS 編號記載於美國環保署（EPA）的文件中，並會隨著法規修訂進行更新。
該法規在美國地區具有強制性要求，相關清單可通過以下連結查閱：[有毒物質釋放清單](https://www.epa.gov/system/files/documents/2023-01/Toxics%20Release%20Inventory%20Basis%20of%20OSHA%20Carcinogens.pdf)。此物質的危害分類屬於第一級或第二級。"
Methylene Chloride,,1,6344,75-09-2,慢毒性危害,致癌性,,translation missing: zh-TW.list_name.Classification model: ToxTree,相對低,包含多種危害終點，危害等級分類模糊。,,所有,N,,,高度/中度毒性,Negative for genotoxic carcinogenicity:NO; Negative for nongenotoxic carcinogenicity:YES; Potential S. typhimurium TA100 mutagen based on QSAR:NO; Potential carcinogen based on QSAR:NO,,"二氯甲烷（Methylene Chloride），CAS 編號為 75-09-2，風險等級為 1，PubChem CID 為 6344。
該物質屬於慢毒性危害，主要的危害為致癌性，危害等級未明確標示。根據 ToxTree 分類模型的資料來源，可信度相對較低，且危害等級分類模糊。
此危害適用於所有地區與產業。
根據 ToxTree 分類模型的預測，二氯甲烷對基因毒性致癌性呈陰性，對非基因毒性致癌性呈陰性，基於 QSAR 的預測顯示對 S. typhimurium TA100 突變原性呈陰性，對潛在致癌性也呈陰性。
該物質的危害分類包含多種危害終點，危害等級分類不明確，且不具強制性要求。"
Methylene Chloride,,1,6344,75-09-2,慢毒性危害,致突變性,中,南韓GHS,相對低,危害等級分類清楚。,韓國,所有,Y,"The Korean National Chemicals Information System (NCiS) can be used to search for GHS Classifications for chemicals. GreenScreen List Translator only includes chemicals in 5 broad search categories: Phase-in substances subject to registration, Toxic Substances, Restricted Substances, Prohibited Substances, and Substances requiring preparation for accidents. Search each category, as a chemical may be on one list and not another.
http://ncis.nier.go.kr/en/main.do",生殖細胞致突變性危害第2級：H341,,,,"亞甲基氯化物（Methylene Chloride），CAS 編號為 75-09-2，風險等級為 1，PubChem CID 為 6344。
該物質屬於慢毒性危害，主要的危害為致突變性，危害等級為中。根據南韓 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此危害適用於韓國地區，並影響所有產業。
根據南韓 GHS 的分類，亞甲基氯化物被歸類為生殖細胞致突變性危害第 2 級（H341）。
相關的南韓 GHS 調和分類的最新清單，可通過以下連結查閱：The Korean National Chemicals Information System (NCiS)。該系統可用於搜索化學品的 GHS 分類，並包含五大類別的化學品：需註冊的過渡性物質、有毒物質、受限制物質、禁止物質以及需準備應對事故的物質。每個類別都需單獨搜索，因為某些化學品可能只在某一清單中出現。
該法規在韓國地區具有強制性要求，相關清單可通過以下連結查閱：http://ncis.nier.go.kr/en/main.do。"
Methylene Chloride,,1,6344,75-09-2,慢毒性危害,致突變性,中,PubChem資料庫 聯合國GHS,相對低,危害等級分類清楚。,,,,https://ftp.ncbi.nlm.nih.gov/pubchem/Compound/Extras/,translation missing: zh-TW.hazard_annotation.H341,,,,"二氯甲烷（Methylene Chloride），CAS 編號為 75-09-2，風險等級為 1，PubChem CID 為 6344。
該物質屬於慢毒性危害，主要的危害為致突變性，危害等級為中。根據 PubChem 資料庫與聯合國 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此物質的適用地區與適用產業未明確記載，且是否具強制性要求也未明確說明。
相關清單可通過以下連結查閱：PubChem 資料庫。該清單包含相關的化學物質資訊，並提供額外的資料下載功能。此物質的危害分類屬於 H341（致突變性）。"
Methylene Chloride,,1,6344,75-09-2,慢毒性危害,生殖毒性,中,日本GHS,相對低,危害等級分類清楚。,日本,所有,Y,"The NITE Chemical Risk Information Platform (NITE-CHRIP) database can be used to search for GHS Classifications for chemicals individually. To retrieve a full list of CASRNs, ""check all the boxes"" in the ""GHS Classification Results by the Japanese Government"" section, which is a subsection under ""Chemical Hazard and Risk Information"".
http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput",生殖毒性危害第2級：H360Df 或 H361f 或 H361fd (生育能力、胎兒),,,,"二氯甲烷（Methylene Chloride），CAS 編號為 75-09-2，風險等級為 1，PubChem CID 為 6344。
該物質屬於慢毒性危害，主要的危害為生殖毒性，危害等級為中。根據日本 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此危害適用於日本地區，並影響所有產業。
根據日本 GHS 的分類，二氯甲烷被歸類為生殖毒性危害第 2 級，對應的危害代碼為 H360Df 或 H361f 或 H361fd（生育能力、胎兒）。
該法規在日本地區具有強制性要求，相關清單可通過以下連結查閱：The NITE Chemical Risk Information Platform (NITE-CHRIP) database。該資料庫可用於單獨搜索化學物質的 GHS 分類，並可在 ""GHS Classification Results by the Japanese Government"" 部分中選擇所有選項以檢索完整的 CASRNs 清單。
此物質的危害分類屬於第 2 級。"
Methylene Chloride,,1,6344,75-09-2,慢毒性危害,發育毒性,高,德國最大工作場所濃度清單,相對高,包含多種危害終點，危害等級分類模糊。,德國,所有 (workplace safety),Y,"The German Research Foundation’s (DFG) Permanent Senate Commission for the Investigation of Health Hazards of Chemical Compounds in the Work Area (“MAK Commission”) is at the first link. MAK Commission classification categories are available via PDFs at Wiley (second link, updated annually):
http://www.dfg.de/en/dfg_profile/statutory_bodies/senate/health_hazards/index.html
http://onlinelibrary.wiley.com/book/10.1002/3527600418/homepage/access_to_the_list_of_mak_and_bat_values.htm",懷孕風險組A或B,,,,"甲烷氯化物（Methylene Chloride），CAS 編號為 75-09-2，風險等級為 1，PubChem CID 為 6344。
該物質屬於慢毒性危害，主要的危害為發育毒性，危害等級為高。根據德國最大工作場所濃度清單，該資料來源的可信度相對較高，但包含多種危害終點，危害等級分類較為模糊。
此危害適用於德國地區，主要影響所有產業的工作場所安全。
該物質在德國最大工作場所濃度清單中列出，該清單由德國研究基金會（DFG）常設參議會健康危害調查委員會（MAK Commission）制定，並可通過以下連結查閱：MAK Commission分類類別可在 Wiley 的 PDF 文件中查閱（每年更新）：[DFG 連結](http://www.dfg.de/en/dfg_profile/statutory_bodies/senate/health_hazards/index.html) 和 [Wiley 連結](http://onlinelibrary.wiley.com/book/10.1002/3527600418/homepage/access_to_the_list_of_mak_and_bat_values.htm)。
該物質的危害分類屬於懷孕風險組 A 或 B，且在德國地區具有強制性要求。"
Methylene Chloride,,1,6344,75-09-2,慢毒性危害,發育毒性,中,日本GHS,相對低,危害等級分類清楚。,日本,所有,Y,"The NITE Chemical Risk Information Platform (NITE-CHRIP) database can be used to search for GHS Classifications for chemicals individually. To retrieve a full list of CASRNs, ""check all the boxes"" in the ""GHS Classification Results by the Japanese Government"" section, which is a subsection under ""Chemical Hazard and Risk Information"".
http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput",生殖毒性危害第2級：H360Fd 或 H361d 或 H361fd (生育能力、胎兒),,,,"二氯甲烷（Methylene Chloride），CAS 編號為 75-09-2，風險等級為 1，PubChem CID 為 6344。

該物質屬於慢毒性危害，主要的危害為發育毒性，危害等級為中。根據日本 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。

此危害適用於日本地區，並影響所有產業。根據日本 GHS 的分類，二氯甲烷被列為生殖毒性危害第 2 級，對應的危害代碼為 H360Fd 或 H361d 或 H361fd（生育能力、胎兒）。

相關的日本 GHS 調和分類的最新清單，可通過以下連結查閱：The NITE Chemical Risk Information Platform (NITE-CHRIP) database。該資料庫可用於單獨搜索化學物質的 GHS 分類，並可在 ""GHS Classification Results by the Japanese Government"" 部分中勾選所有選項以檢索完整的 CASRNs 清單。

此法規在日本地區具有強制性要求，相關清單可通過以下連結查閱：http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput。該清單包含生殖毒性危害第 2 級的物質，並會隨著法規修訂進行更新。"
Methylene Chloride,,1,6344,75-09-2,慢毒性危害,發育毒性,高,"The Lancet Neurology 13(3), 330-338",相對低,包含多種危害終點，危害等級分類模糊。,全球,所有,N,"Grandjean, P & PJ Landrigan, ""Developmental neurotoxicity of industrial chemicals,"" Lancet, v368: 2167-2178, 2006 (first link). Grandjean, P & PJ Landrigan, “Neurobehavioural effects of developmental toxicity,” The Lancet Neurology, V13: 330–38, published 2014 (second link).
http://www.ncbi.nlm.nih.gov/pubmed/17174709
http://www.ncbi.nlm.nih.gov/pmc/articles/PMC4418502/",發育神經毒性,,,,"甲烷氯化物（Methylene Chloride），CAS 編號為 75-09-2，風險等級為 1，PubChem CID 為 6344。
該物質屬於慢毒性危害，主要的危害為發育毒性，危害等級為高。根據《The Lancet Neurology》期刊第13卷第3期（頁330-338）的資料來源，可信度相對較低，且包含多種危害終點，危害等級分類模糊。
此危害適用於全球所有地區與產業。
根據 Grandjean, P 和 PJ Landrigan 的研究，該物質的發育神經毒性已被記錄於《Developmental neurotoxicity of industrial chemicals》一文中，該文發表於《Lancet》期刊第368卷（頁2167-2178，2006年），以及《Neurobehavioural effects of developmental toxicity》一文中，該文發表於《The Lancet Neurology》期刊第13卷（頁330-338，2014年）。
相關資料可通過以下連結查閱：http://www.ncbi.nlm.nih.gov/pubmed/17174709 和 http://www.ncbi.nlm.nih.gov/pmc/articles/PMC4418502/。此清單不具強制性。"
