化學物名稱,中文名稱,風險等級,PubChem CID,CAS No.,危害組別,危害名稱,危害等級,資料來源,可信度,危害分類是否清楚,適用地區,適用產業,是否具強制性？,清單連結,註解,額外註解,預測值,Summary,Generated_Text
"1,3-Butadiene",,1,7845,106-99-0,慢毒性危害,致癌性,高,日本GHS,相對低,危害等級分類清楚。,日本,所有,Y,"The NITE Chemical Risk Information Platform (NITE-CHRIP) database can be used to search for GHS Classifications for chemicals individually. To retrieve a full list of CASRNs, ""check all the boxes"" in the ""GHS Classification Results by the Japanese Government"" section, which is a subsection under ""Chemical Hazard and Risk Information"".
http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput",致癌性危害第1A或1B級：H350或H350i (吸入性),,,,"1,3-丁二烯（1,3-Butadiene），CAS 編號為 106-99-0，風險等級為 1，PubChem CID 為 7845。
該物質屬於慢毒性危害，主要的危害為致癌性，危害等級為高。根據日本 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此危害適用於日本地區，並影響所有產業。
該物質在日本 GHS 分類中被列為第 1A 或 1B 級的致癌性危害，並對應 H350 或 H350i（吸入性）。
相關的日本 GHS 調和分類的最新清單，可通過以下連結查閱：The NITE Chemical Risk Information Platform (NITE-CHRIP) database。該資料庫可用於單獨搜索化學物質的 GHS 分類，並可在 ""GHS Classification Results by the Japanese Government"" 部分中選擇所有框以檢索完整的 CASRNs 清單。
此法規在日本地區具有強制性要求，相關清單可通過以下連結查閱：http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput。"
"1,3-Butadiene",,1,7845,106-99-0,慢毒性危害,致癌性,高,馬來西亞GHS,相對低,危害等級分類清楚。,馬來西亞,C大類「製造業」、G大類「批發及零售業」,Y,"The Chemical Search database provided by the Malaysia Department of Environmental Safety and Health (DOSH) can be used to search for GHS Classifications for individual chemicals only.
http://cims.dosh.gov.my/",致癌性危害第1A或1B級：H350或H350i (吸入性),,,,"1,3-丁二烯（1,3-Butadiene），CAS 編號為 106-99-0，風險等級為 1，PubChem CID 為 7845。
該物質屬於慢毒性危害，主要的危害為致癌性，危害等級為高。根據馬來西亞 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此危害適用於馬來西亞地區，主要影響製造業（C 類）和批發及零售業（G 類）。
該物質在馬來西亞 GHS 中被列為第 1A 或 1B 級的致癌性危害，並對應 H350 或 H350i（吸入性）。
相關的馬來西亞 GHS 調和分類的最新清單，可通過以下連結查閱：The Chemical Search database provided by the Malaysia Department of Environmental Safety and Health (DOSH) can be used to search for GHS Classifications for individual chemicals only.
此法規在馬來西亞地區具有強制性要求，相關清單可通過以下連結查閱：http://cims.dosh.gov.my/。"
"1,3-Butadiene",,1,7845,106-99-0,慢毒性危害,致癌性,高,南韓GHS,相對低,危害等級分類清楚。,韓國,所有,Y,"The Korean National Chemicals Information System (NCiS) can be used to search for GHS Classifications for chemicals. GreenScreen List Translator only includes chemicals in 5 broad search categories: Phase-in substances subject to registration, Toxic Substances, Restricted Substances, Prohibited Substances, and Substances requiring preparation for accidents. Search each category, as a chemical may be on one list and not another.
http://ncis.nier.go.kr/en/main.do",致癌性危害第1A或1B級：H350或H350i (吸入性),,,,"1,3-丁二烯（1,3-Butadiene），CAS 編號為 106-99-0，風險等級為 1，PubChem CID 為 7845。
該物質屬於慢毒性危害，主要的危害為致癌性，危害等級為高。根據南韓 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此危害適用於韓國地區，並影響所有產業。
根據南韓 GHS 的分類，1,3-丁二烯被歸類為第 1A 或 1B 級的致癌性危害，並對應 H350 或 H350i（吸入性）。
相關的南韓 GHS 調和分類的最新清單，可通過以下連結查閱：The Korean National Chemicals Information System (NCiS)。該系統可用於搜索化學物質的 GHS 分類，並包含五大類別的化學物質：需註冊的過渡性物質、有毒物質、受限制物質、禁用物質，以及需準備應急措施的物質。每個類別都需單獨搜索，因為某些化學物質可能只在其中一個清單中出現。
該法規在韓國地區具有強制性要求，相關清單可通過以下連結查閱：http://ncis.nier.go.kr/en/main.do。"
"1,3-Butadiene",,1,7845,106-99-0,慢毒性危害,致癌性,高,紐西蘭GHS,相對低,危害等級分類清楚。,紐西蘭,所有,Y,"The Chemical Classification and Information Database (CCID) provided by the New Zealand Hazardous Substances and New Organisms (HSNO) can be used to search for hazards of individual chemicals (first link). New Zealand uses their own classification terminology which need to be converted to GHS classification categories to be used in the List Translator. A document describing the translation from HSNO to GHS classification is available at the second link.
http://www.epa.govt.nz/search-databases/Pages/HSNO-CCID.aspx
http://www.epa.govt.nz/Publications/hsnogen-ghs-nz-hazard.pdf",致癌性危害第1A或1B級：H350或H350i (吸入性),,,,"1,3-丁二烯（1,3-Butadiene），CAS 編號為 106-99-0，風險等級為 1，PubChem CID 為 7845。

該物質屬於慢毒性危害，主要的危害為致癌性，危害等級為高。根據紐西蘭 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。

此危害適用於紐西蘭地區，並影響所有產業。該物質在紐西蘭的分類系統中被列為致癌性危害第 1A 或 1B 級，並對應 H350 或 H350i（吸入性）。

紐西蘭使用其自身的分類術語，這些術語需要轉換為 GHS 分類類別以便在清單翻譯器中使用。相關的紐西蘭危害物質和新有機物（HSNO）分類資訊資料庫（CCID）可通過以下連結查閱：紐西蘭 EPA CCID 資料庫，以及 HSNO 到 GHS 分類轉換文件。

這些清單會定期更新，並提供所有相關 CAS 編號與調和分類的 Excel 清單下載功能。該法規在紐西蘭地區具有強制性要求，相關清單可通過以下連結查閱：
- [紐西蘭 EPA CCID 資料庫](http://www.epa.govt.nz/search-databases/Pages/HSNO-CCID.aspx)
- [HSNO 到 GHS 分類轉換文件](http://www.epa.govt.nz/Publications/hsnogen-ghs-nz-hazard.pdf)

此物質的危害分類屬於第 1A 或 1B 級的致癌性危害。"
"1,3-Butadiene",,1,7845,106-99-0,慢毒性危害,致癌性,高,國際化學品秘書處 - 立即替換清單,相對低,危害等級分類清楚。,全球,所有,Y,"A description of ChemSec is available at the first link below. The current SIN List can be searched or listed in full at the website at the second link below.
http://chemsec.org/about-us
http://sinlist.chemsec.org/",致癌性危害第1A或1B級：H350或H350i (吸入性),,,,"1,3-丁二烯（1,3-Butadiene），CAS 編號為 106-99-0，風險等級為 1，PubChem CID 為 7845。
該物質屬於慢毒性危害，主要的危害為致癌性，危害等級為高。根據國際化學品秘書處（ChemSec）公告的立即替換清單，該資料來源的可信度相對較低，但危害等級分類清楚。
此危害適用於全球所有地區與產業。
根據 ChemSec 的分類，1,3-丁二烯被歸類為第 1A 或 1B 級的致癌性危害，並對應 H350 或 H350i（吸入性）。
相關的 ChemSec 清單可通過以下連結查閱：ChemSec 介紹，以及立即替換清單。這些清單會定期更新，並提供所有相關 CAS 編號與調和分類的詳細資料。
該法規在全球範圍內具有強制性要求，相關清單可通過以下連結查閱：http://chemsec.org/about-us 以及 http://sinlist.chemsec.org。"
"1,3-Butadiene",,1,7845,106-99-0,慢毒性危害,致癌性,高,PubChem資料庫 聯合國GHS,相對低,危害等級分類清楚。,,,,https://ftp.ncbi.nlm.nih.gov/pubchem/Compound/Extras/,translation missing: zh-TW.hazard_annotation.H350,,,,"1,3-丁二烯（1,3-Butadiene），CAS 編號為 106-99-0，風險等級為 1，PubChem CID 為 7845。
該物質屬於慢毒性危害，主要的危害為致癌性，危害等級為高。根據 PubChem 資料庫與聯合國 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此物質的危害適用於全球所有地區與產業。
相關清單可通過以下連結查閱：PubChem 資料庫。此清單不具強制性。"
"1,3-Butadiene",,1,7845,106-99-0,慢毒性危害,致癌性,,translation missing: zh-TW.list_name.US OSHA - TRI Carcinogens,相對低,危害等級分類清楚。,美國,所有,Y,https://www.epa.gov/system/files/documents/2023-01/Toxics%20Release%20Inventory%20Basis%20of%20OSHA%20Carcinogens.pdf,,,Toxics Release Inventory (TRI) Program,,"1,3-丁二烯（1,3-Butadiene），CAS 編號為 106-99-0，風險等級為 1，PubChem CID 為 7845。
該物質屬於慢毒性危害，主要的危害為致癌性，危害等級為高。根據美國職業安全與健康管理局（US OSHA）公告的 Toxics Release Inventory (TRI) 清單，可信度相對較低，且危害等級分類清楚。
此危害適用於美國地區，主要影響所有產業。
該物質在 TRI 清單中列出，該清單包含致癌性物質，且相關 CAS 編號記載於 TRI 計劃的文件中，並會隨著法規修訂進行更新。
該法規在美國地區具有強制性要求，相關清單可通過以下連結查閱：Toxics Release Inventory (TRI) Program。此物質的危害分類屬於第一級或第二級。"
"1,3-Butadiene",,1,7845,106-99-0,慢毒性危害,致癌性,,translation missing: zh-TW.list_name.Silent Spring - Breast Cancer Chemicals,相對低,危害等級分類清楚。,,所有,N,http://sciencereview.silentspring.org/mamm_browse.cfm,,,IARC group: 2A; US EPA: Weight of evidence narrative only,,"1,3-丁二烯（1,3-Butadiene），CAS 編號為 106-99-0，風險等級為 1，PubChem CID 為 7845。
該物質屬於慢毒性危害，主要的危害為致癌性，危害等級為高。根據 Silent Spring - Breast Cancer Chemicals 清單，該資料來源的可信度相對較低，但危害等級分類清楚。
此物質的危害適用於所有地區與產業。
根據 IARC 分類，1,3-丁二烯被歸類為第 2A 類（極可能為人體致癌物），而根據美國環保署（US EPA）的資料，僅提供了權重證據敘述。
相關清單可通過以下連結查閱：Silent Spring - Breast Cancer Chemicals 清單，該清單中會列出相關的研究資料與補充資料，物質可按 CAS 編號、名稱或作為物質群體列出。此清單不具強制性。"
"1,3-Butadiene",,1,7845,106-99-0,慢毒性危害,致癌性,,translation missing: zh-TW.list_name.Classification model: ToxTree,相對低,包含多種危害終點，危害等級分類模糊。,,所有,N,,,輕度毒性,Negative for genotoxic carcinogenicity:YES; Negative for nongenotoxic carcinogenicity:YES; Potential S. typhimurium TA100 mutagen based on QSAR:NO; Potential carcinogen based on QSAR:NO,,"1,3-丁二烯（1,3-Butadiene），CAS 編號為 106-99-0，風險等級為 1，PubChem CID 為 7845。
該物質屬於慢毒性危害，主要的危害為致癌性，危害等級為相對低。根據 ToxTree 的分類模型，該資料來源的可信度相對較低，且危害等級分類模糊。
此危害適用於所有地區與產業。
根據 ToxTree 的預測模型，1,3-丁二烯被評估為對基因毒性致癌性呈陰性，對非基因毒性致癌性也呈陰性，根據 QSAR 模型，對 S. typhimurium TA100 突變原性潛力為陰性，對致癌性潛力也為陰性。
此清單不具強制性要求。"
"1,3-Butadiene",,1,7845,106-99-0,慢毒性危害,致突變性,高,歐盟GHS,相對高,危害等級分類清楚。,歐盟,C大類「製造業」,Y,"ECHA provides an updated excel list of all harmonized classifications. Access the full list of CASRNs with associated harmonized GHS classifications using the first link below (Export search results function is at the bottom of the page).
https://echa.europa.eu/information-on-chemicals/cl-inventory-database
https://echa.europa.eu/information-on-chemicals/annex-vi-to-clp",生殖細胞致突變性危害第1A或1B級：H340,,,,"1,3-丁二烯（1,3-Butadiene），CAS 編號為 106-99-0，風險等級為 1，PubChem CID 為 7845。
該物質屬於慢毒性危害，主要的危害為致突變性，危害等級為高。根據歐盟 GHS 的資料來源，可信度相對較高，且危害等級分類清楚。
此危害適用於歐盟地區，主要影響製造業（C 類）。
該物質在歐盟 GHS 調和分類中被列為生殖細胞致突變性危害第 1A 或 1B 級，對應的危害說明為 H340。
相關的歐盟 GHS 調和分類的最新清單，可通過以下連結查閱：化學物質資訊資料庫，以及 CLP 法規附錄 VI。這些清單會定期更新，並提供所有相關 CAS 編號與調和分類的 Excel 清單下載功能。
該法規在歐盟地區具有強制性要求，相關清單可通過以下連結查閱：https://echa.europa.eu/information-on-chemicals/cl-inventory-database 以及 https://echa.europa.eu/information-on-chemicals/annex-vi-to-clp。"
"1,3-Butadiene",,1,7845,106-99-0,慢毒性危害,致突變性,高,歐洲化學總署公告REACH法規附件17,相對高,危害等級分類清楚。,歐盟,C大類「製造業」,Y,"""Access the full list of REACH Annex XVII chemicals using the first link below (Export search results function is at the bottom of the page). GreenScreen List Translator only includes C, M, and R substances from Entries 28, 29, and 30.
The C, M, and R CASRN’s referred to in Entries 28, 29 and 30 are listed in Appendices 1-6 of REACH Regulation EC (No) 1907/2006, which is updated semi-regularly through amendments (Second link below).""
https://echa.europa.eu/substances-restricted-under-reach 
https://echa.europa.eu/regulations/reach/legislation 
https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:02006R1907-20220108&%20from=EN:#page=279 ",分類第一級或二級,,,,"1,3-丁二烯（1,3-Butadiene），CAS 編號為 106-99-0，風險等級為 1，PubChem CID 為 7845。
該物質屬於慢毒性危害，主要的危害為致突變性，危害等級為高。根據歐洲化學總署公告的 REACH 法規附件 17，可信度相對較高，且危害等級分類明確。
此危害適用於歐盟地區，主要影響製造業（C 類）。
該物質在 REACH 法規中的附錄 17 中列出，該清單包含 C（致癌性）、M（致突變性）、R（生殖毒性）物質，且相關 CAS 編號記載於 REACH 法規 EC (No) 1907/2006 的附錄 1-6，並會隨著法規修訂進行更新。
該法規在歐盟地區具有強制性要求，相關清單可通過以下連結查閱：限制物質清單，REACH 法規，以及 歐盟法律文本。此物質的危害分類屬於第一級或第二級。"
"1,3-Butadiene",,1,7845,106-99-0,慢毒性危害,致突變性,高,德國最大工作場所濃度清單,相對高,包含多種危害終點，危害等級分類模糊。,德國,所有 (workplace safety),Y,"The German Research Foundation’s (DFG) Permanent Senate Commission for the Investigation of Health Hazards of Chemical Compounds in the Work Area (“MAK Commission”) is at the first link. MAK Commission classification categories are available via PDFs at Wiley (second link, updated annually):
http://www.dfg.de/en/dfg_profile/statutory_bodies/senate/health_hazards/index.html
http://onlinelibrary.wiley.com/book/10.1002/3527600418/homepage/access_to_the_list_of_mak_and_bat_values.htm",生殖細胞突變性第1級、第2級或第3a級,,,,"1,3-丁二烯（1,3-Butadiene），CAS 編號為 106-99-0，風險等級為 1，PubChem CID 為 7845。
該物質屬於慢毒性危害，主要的危害為致突變性，危害等級為高。根據德國最大工作場所濃度清單，該資料來源的可信度相對較高，但包含多種危害終點，危害等級分類模糊。
此危害適用於德國地區，主要影響所有工作場所安全相關產業。
該物質在德國最大工作場所濃度清單中列出，該清單由德國研究基金會（DFG）常設參議會化學化合物健康危害調查委員會（MAK Commission）提供，並可通過以下連結查閱：MAK Commission分類類別PDF文件（每年更新）。
相關清單可通過以下連結查閱：
- [德國研究基金會（DFG）常設參議會化學化合物健康危害調查委員會](http://www.dfg.de/en/dfg_profile/statutory_bodies/senate/health_hazards/index.html)
- [Wiley上的MAK和BAT值清單](http://onlinelibrary.wiley.com/book/10.1002/3527600418/homepage/access_to_the_list_of_mak_and_bat_values.htm)
該物質的危害分類屬於生殖細胞突變性第1級、第2級或第3a級，且在德國具有強制性要求。"
