化學物名稱,中文名稱,風險等級,PubChem CID,CAS No.,危害組別,危害名稱,危害等級,資料來源,可信度,危害分類是否清楚,適用地區,適用產業,是否具強制性？,清單連結,註解,額外註解,預測值,Summary,Generated_Text
"N,N-Dimethylformamide",,1,6228,68-12-2,慢毒性危害,生殖毒性,中,歐盟GHS,相對高,危害等級分類清楚。,歐盟,C大類「製造業」,Y,"ECHA provides an updated excel list of all harmonized classifications. Access the full list of CASRNs with associated harmonized GHS classifications using the first link below (Export search results function is at the bottom of the page).
https://echa.europa.eu/information-on-chemicals/cl-inventory-database
https://echa.europa.eu/information-on-chemicals/annex-vi-to-clp",生殖毒性危害第2級：H360Df 或 H361f 或 H361fd (生育能力、胎兒),,,,"N,N-二甲基甲醯胺（N,N-Dimethylformamide），CAS 編號為 68-12-2，風險等級為 1，PubChem CID 為 6228。
該物質屬於慢毒性危害，主要的危害為生殖毒性，危害等級為中。根據歐盟 GHS 的資料來源，可信度相對較高，且危害等級分類清楚。
此危害適用於歐盟地區，主要影響製造業（C 類）。
該物質在歐盟 GHS 調和分類中被列為生殖毒性危害第 2 級，對應的危害說明為 H360Df 或 H361f 或 H361fd（生育能力、胎兒）。
相關的歐盟 GHS 調和分類的最新清單，可通過以下連結查閱：化學物質資訊資料庫，以及 CLP 法規附錄 VI。這些清單會定期更新，並提供所有相關 CAS 編號與調和分類的 Excel 清單下載功能。
該法規在歐盟地區具有強制性要求，相關清單可通過以下連結查閱：
- [ECHA 化學物質資訊資料庫](https://echa.europa.eu/information-on-chemicals/cl-inventory-database)
- [CLP 法規附錄 VI](https://echa.europa.eu/information-on-chemicals/annex-vi-to-clp)

此物質的危害分類屬於第 2 級。"
"N,N-Dimethylformamide",,1,6228,68-12-2,慢毒性危害,生殖毒性,高,加拿大工作場所有害物質訊息系統 2015 分類清單,相對低,危害等級分類清楚。,加拿大,所有,Y,"Description of the WHMIS is available at the first link below. The Quebec CSST site (second link) contains a list of controlled products, also available by CAS number and as a txt or PDF file.
http://www.hc-sc.gc.ca/ewh-semt/occup-travail/whmis-simdut/index-eng.php
http://www.csst.qc.ca/en/prevention/reptox/Pages/list-whmis-1988-cas-50-84.aspx",生殖毒性危害第1A或1B級：H360F 或 H360FD 或 H360Fd (生育能力、胎兒),,,,"N,N-二甲基甲醯胺（N,N-Dimethylformamide），CAS 編號為 68-12-2，風險等級為 1，PubChem CID 為 6228。

該物質屬於慢毒性危害，主要的危害為生殖毒性，危害等級為高。根據加拿大工作場所有害物質訊息系統 2015 分類清單，該資料來源的可信度相對較低，但危害等級分類清楚。

此危害適用於加拿大地區，並影響所有產業。該物質在加拿大工作場所有害物質訊息系統（WHMIS）中具有強制性要求，相關清單可通過以下連結查閱：
- [WHMIS 官方網站](http://www.hc-sc.gc.ca/ewh-semt/occup-travail/whmis-simdut/index-eng.php)
- [魁北克 CSST 網站](http://www.csst.qc.ca/en/prevention/reptox/Pages/list-whmis-1988-cas-50-84.aspx)

該清單包含受控產品，並可按 CAS 編號查詢，提供 txt 或 PDF 格式的下載功能。此物質的生殖毒性危害被列為第 1A 或 1B 級，對應 H360F 或 H360FD 或 H360Fd（生育能力、胎兒）。"
"N,N-Dimethylformamide",,1,6228,68-12-2,慢毒性危害,生殖毒性,中,加拿大工作場所有害物質訊息系統 2015 分類清單,相對低,危害等級分類清楚。,加拿大,所有,Y,"Description of the WHMIS is available at the first link below. The Quebec CSST site (second link) contains a list of controlled products, also available by CAS number and as a txt or PDF file.
http://www.hc-sc.gc.ca/ewh-semt/occup-travail/whmis-simdut/index-eng.php
http://www.csst.qc.ca/en/prevention/reptox/Pages/list-whmis-1988-cas-50-84.aspx",生殖毒性危害第2級：H360Df 或 H361f 或 H361fd (生育能力、胎兒),,,,"N,N-二甲基甲醯胺（N,N-Dimethylformamide），CAS 編號為 68-12-2，風險等級為 1，PubChem CID 為 6228。

該物質屬於慢毒性危害，主要的危害為生殖毒性，危害等級為中。根據加拿大工作場所有害物質訊息系統 2015 分類清單，該資料來源的可信度相對較低，但危害等級分類清楚。

此危害適用於加拿大地區，並影響所有產業。該物質在加拿大工作場所有害物質訊息系統（WHMIS）中被列出，該清單包含所有受控產品，並可按 CAS 編號查詢，亦可下載為 txt 或 PDF 文件。

該法規在加拿大地區具有強制性要求，相關清單可通過以下連結查閱：
- [WHMIS 說明](http://www.hc-sc.gc.ca/ewh-semt/occup-travail/whmis-simdut/index-eng.php)
- [魁北克 CSST 網站](http://www.csst.qc.ca/en/prevention/reptox/Pages/list-whmis-1988-cas-50-84.aspx)

此物質的生殖毒性危害被列為第 2 級，對應 H360Df 或 H361f 或 H361fd（生育能力、胎兒）。"
"N,N-Dimethylformamide",,1,6228,68-12-2,慢毒性危害,生殖毒性,高,日本GHS,相對低,危害等級分類清楚。,日本,所有,Y,"The NITE Chemical Risk Information Platform (NITE-CHRIP) database can be used to search for GHS Classifications for chemicals individually. To retrieve a full list of CASRNs, ""check all the boxes"" in the ""GHS Classification Results by the Japanese Government"" section, which is a subsection under ""Chemical Hazard and Risk Information"".
http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput",生殖毒性危害第1A或1B級：H360F 或 H360FD 或 H360Fd (生育能力、胎兒),,,,"N,N-二甲基甲醯胺（N,N-Dimethylformamide），CAS 編號為 68-12-2，風險等級為 1，PubChem CID 為 6228。
該物質屬於慢毒性危害，主要的危害為生殖毒性，危害等級為高。根據日本 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此危害適用於日本地區，並影響所有產業。
根據日本 GHS 的分類，N,N-二甲基甲醯胺被歸類為第 1A 或 1B 級的生殖毒性危害，並對應 H360F 或 H360FD 或 H360Fd（生育能力、胎兒）。
相關的日本 GHS 調和分類的最新清單，可通過以下連結查閱：The NITE Chemical Risk Information Platform (NITE-CHRIP) database。該資料庫可用於單獨搜索化學物質的 GHS 分類，並可在 ""GHS Classification Results by the Japanese Government"" 部分中選擇所有選項以檢索完整的 CASRNs 清單。
此法規在日本地區具有強制性要求，相關清單可通過以下連結查閱：http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput。該物質的危害分類屬於第 1A 或 1B 級。"
"N,N-Dimethylformamide",,1,6228,68-12-2,慢毒性危害,生殖毒性,中,日本GHS,相對低,危害等級分類清楚。,日本,所有,Y,"The NITE Chemical Risk Information Platform (NITE-CHRIP) database can be used to search for GHS Classifications for chemicals individually. To retrieve a full list of CASRNs, ""check all the boxes"" in the ""GHS Classification Results by the Japanese Government"" section, which is a subsection under ""Chemical Hazard and Risk Information"".
http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput",生殖毒性危害第2級：H360Df 或 H361f 或 H361fd (生育能力、胎兒),,,,"N,N-二甲基甲醯胺（N,N-Dimethylformamide），CAS 編號為 68-12-2，風險等級為 1，PubChem CID 為 6228。
該物質屬於慢毒性危害，主要的危害為生殖毒性，危害等級為中。根據日本 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此危害適用於日本地區，並影響所有產業。
根據日本 GHS 的分類，N,N-二甲基甲醯胺被歸類為生殖毒性危害第 2 級，對應的危害代碼為 H360Df 或 H361f 或 H361fd（生育能力、胎兒）。
該法規在日本地區具有強制性要求，相關清單可通過以下連結查閱：The NITE Chemical Risk Information Platform (NITE-CHRIP) database。此資料庫可用於單獨搜索化學物質的 GHS 分類，並可在 ""GHS Classification Results by the Japanese Government"" 部分中勾選所有選項以檢索完整的 CASRNs 清單。
此物質的危害分類屬於第 2 級。"
"N,N-Dimethylformamide",,1,6228,68-12-2,慢毒性危害,生殖毒性,高,南韓GHS,相對低,危害等級分類清楚。,韓國,所有,Y,"The Korean National Chemicals Information System (NCiS) can be used to search for GHS Classifications for chemicals. GreenScreen List Translator only includes chemicals in 5 broad search categories: Phase-in substances subject to registration, Toxic Substances, Restricted Substances, Prohibited Substances, and Substances requiring preparation for accidents. Search each category, as a chemical may be on one list and not another.
http://ncis.nier.go.kr/en/main.do",生殖毒性危害第1A或1B級：H360F 或 H360FD 或 H360Fd (生育能力、胎兒),,,,"N,N-二甲基甲醯胺（N,N-Dimethylformamide），CAS 編號為 68-12-2，風險等級為 1，PubChem CID 為 6228。

該物質屬於慢毒性危害，主要的危害為生殖毒性，危害等級為高。根據南韓 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。

此危害適用於韓國地區，並影響所有產業。該物質在南韓 GHS 中被列為生殖毒性危害第 1A 或 1B 級，對應的危害代碼為 H360F 或 H360FD 或 H360Fd（生育能力、胎兒）。

相關清單可通過以下連結查閱：The Korean National Chemicals Information System (NCiS)。該系統可用於搜索化學物質的 GHS 分類。GreenScreen List Translator 僅包含五大類別的化學物質：需註冊的過渡性物質、有毒物質、受限制物質、禁用物質，以及需準備應急措施的物質。每個類別都需單獨搜索，因為某些化學物質可能僅在其中一個清單中出現。

該法規在韓國地區具有強制性要求，相關清單可通過以下連結查閱：[NCiS 主頁](http://ncis.nier.go.kr/en/main.do)。此物質的危害分類屬於第 1A 或 1B 級。"
"N,N-Dimethylformamide",,1,6228,68-12-2,慢毒性危害,生殖毒性,中,南韓GHS,相對低,危害等級分類清楚。,韓國,所有,Y,"The Korean National Chemicals Information System (NCiS) can be used to search for GHS Classifications for chemicals. GreenScreen List Translator only includes chemicals in 5 broad search categories: Phase-in substances subject to registration, Toxic Substances, Restricted Substances, Prohibited Substances, and Substances requiring preparation for accidents. Search each category, as a chemical may be on one list and not another.
http://ncis.nier.go.kr/en/main.do",生殖毒性危害第2級：H360Df 或 H361f 或 H361fd (生育能力、胎兒),,,,"N,N-二甲基甲醯胺（N,N-Dimethylformamide），CAS 編號為 68-12-2，風險等級為 1，PubChem CID 為 6228。
該物質屬於慢毒性危害，主要的危害為生殖毒性，危害等級為中。根據南韓 GHS 的資料來源，可信度相對較低，且危害等級分類清楚。
此危害適用於韓國地區，影響所有產業。
該物質在南韓 GHS 法規中具有強制性要求，相關清單可通過以下連結查閱：The Korean National Chemicals Information System (NCiS)。該系統可用於搜索化學品的 GHS 分類，並包含五大類別：需註冊的過渡性物質、有毒物質、受限物質、禁用物質，以及需準備應急措施的物質。每個類別需分別搜索，因為某些化學品可能只在其中一個清單中出現。
該物質的生殖毒性危害被列為第 2 級，對應 H360Df 或 H361f 或 H361fd（生育能力、胎兒）。"
"N,N-Dimethylformamide",,1,6228,68-12-2,慢毒性危害,生殖毒性,中,馬來西亞GHS,相對低,危害等級分類清楚。,馬來西亞,C大類「製造業」、G大類「批發及零售業」,Y,"The Chemical Search database provided by the Malaysia Department of Environmental Safety and Health (DOSH) can be used to search for GHS Classifications for individual chemicals only.
http://cims.dosh.gov.my/",生殖毒性危害第2級：H360Df 或 H361f 或 H361fd (生育能力、胎兒),,,,"N,N-二甲基甲醯胺（N,N-Dimethylformamide），CAS 編號為 68-12-2，風險等級為 1，PubChem CID 為 6228。

該物質屬於慢毒性危害，主要的危害為生殖毒性，危害等級為中。根據馬來西亞 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。

此危害適用於馬來西亞地區，主要影響製造業（C 類）及批發及零售業（G 類）。該物質在馬來西亞 GHS 中被列為生殖毒性危害第 2 級，對應的危害說明為 H360Df 或 H361f 或 H361fd（生育能力、胎兒）。

該法規在馬來西亞地區具有強制性要求，相關清單可通過以下連結查閱：The Chemical Search database provided by the Malaysia Department of Environmental Safety and Health (DOSH) can be used to search for GHS Classifications for individual chemicals only.，網址為：http://cims.dosh.gov.my/。

此物質的危害分類屬於第 2 級，且相關 CAS 編號記載於馬來西亞 GHS 法規中，並會隨著法規修訂進行更新。"
"N,N-Dimethylformamide",,1,6228,68-12-2,慢毒性危害,生殖毒性,中,國際化學品秘書處 - 立即替換清單,相對低,危害等級分類清楚。,全球,所有,Y,"A description of ChemSec is available at the first link below. The current SIN List can be searched or listed in full at the website at the second link below.
http://chemsec.org/about-us
http://sinlist.chemsec.org/",生殖毒性危害第2級：H360Df 或 H361f 或 H361fd (生育能力、胎兒),,,,"N,N-二甲基甲醯胺（N,N-Dimethylformamide），CAS 編號為 68-12-2，風險等級為 1，PubChem CID 為 6228。
該物質屬於慢毒性危害，主要的危害為生殖毒性，危害等級為中。根據國際化學品秘書處（ChemSec）公告的立即替換清單，該資料來源的可信度相對較低，但危害等級分類清楚。
此危害適用於全球所有地區與產業，且具有強制性要求。
相關清單可通過以下連結查閱：ChemSec 介紹，以及當前的 SIN 清單。這些清單可以在網站上進行搜索或完整列出。
http://chemsec.org/about-us
http://sinlist.chemsec.org/
該物質的生殖毒性危害被列為第 2 級，對應的危害說明為 H360Df 或 H361f 或 H361fd（生育能力、胎兒）。"
"N,N-Dimethylformamide",,1,6228,68-12-2,慢毒性危害,生殖毒性,高,紐西蘭GHS,相對低,危害等級分類清楚。,紐西蘭,所有,Y,"The Chemical Classification and Information Database (CCID) provided by the New Zealand Hazardous Substances and New Organisms (HSNO) can be used to search for hazards of individual chemicals (first link). New Zealand uses their own classification terminology which need to be converted to GHS classification categories to be used in the List Translator. A document describing the translation from HSNO to GHS classification is available at the second link.
http://www.epa.govt.nz/search-databases/Pages/HSNO-CCID.aspx
http://www.epa.govt.nz/Publications/hsnogen-ghs-nz-hazard.pdf",生殖毒性危害第1A或1B級：H360F 或 H360FD 或 H360Fd (生育能力、胎兒),,,,"N,N-二甲基甲醯胺（N,N-Dimethylformamide），CAS 編號為 68-12-2，風險等級為 1，PubChem CID 為 6228。

該物質屬於慢毒性危害，主要的危害為生殖毒性，危害等級為高。根據紐西蘭 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。

此危害適用於紐西蘭地區，並影響所有產業。該物質在紐西蘭的化學分類和資訊資料庫（CCID）中列出，紐西蘭使用其自身的分類術語，需轉換為 GHS 分類類別以便使用於清單翻譯器。相關的翻譯文件可通過以下連結查閱：紐西蘭危險物質和新生物體（HSNO）提供的化學分類和資訊資料庫，以及 HSNO 到 GHS 分類的翻譯文件。

該法規在紐西蘭地區具有強制性要求，相關清單可通過以下連結查閱：
- [HSNO-CCID 資料庫](http://www.epa.govt.nz/search-databases/Pages/HSNO-CCID.aspx)
- [HSNO 到 GHS 分類翻譯文件](http://www.epa.govt.nz/Publications/hsnogen-ghs-nz-hazard.pdf)

此物質的生殖毒性危害被列為第 1A 或 1B 級，對應 H360F 或 H360FD 或 H360Fd（生育能力、胎兒）。"
