化學物名稱,中文名稱,風險等級,PubChem CID,CAS No.,危害組別,危害名稱,危害等級,資料來源,可信度,危害分類是否清楚,適用地區,適用產業,是否具強制性？,清單連結,註解,額外註解,預測值,Summary,Generated_Text
Benzene,,1,241,71-43-2,急毒性危害,急性毒性,translation missing: zh-TW.level.DG,美國環保署CompTox資料庫,相對高,包含多種危害終點，危害等級分類模糊。,,,,https://www.epa.gov/chemical-research/comptox-chemicals-dashboard,,,,,"苯（Benzene），CAS 編號為 71-43-2，風險等級為 1，PubChem CID 為 241。
該物質屬於急毒性危害，主要的危害為急性毒性，危害等級為 translation missing: zh-TW.level.DG。根據美國環保署CompTox資料庫，該資料來源的可信度相對較高，但包含多種危害終點，危害等級分類模糊。
此物質的適用地區與適用產業未明確記載，且是否具強制性要求也未明確說明。
相關清單可通過以下連結查閱：美國環保署CompTox化學物質儀表板。此物質的額外註解與預測值未提供。"
Benzene,,1,241,71-43-2,急毒性危害,急性毒性,中,加拿大工作場所有害物質訊息系統 2015 分類清單,相對低,危害等級分類清楚。,加拿大,所有,Y,"Description of the WHMIS is available at the first link below. The Quebec CSST site (second link) contains a list of controlled products, also available by CAS number and as a txt or PDF file.
http://www.hc-sc.gc.ca/ewh-semt/occup-travail/whmis-simdut/index-eng.php
http://www.csst.qc.ca/en/prevention/reptox/Pages/list-whmis-1988-cas-50-84.aspx",急毒性危害第4級：H302 (吞食) 或H312 (皮膚) 或H332 (吸入),,,,"苯（Benzene），CAS 編號為 71-43-2，風險等級為 1，PubChem CID 為 241。
該物質屬於急毒性危害，主要的危害為急性毒性，危害等級為中。根據加拿大工作場所有害物質訊息系統（WHMIS）2015 分類清單，該資料來源的可信度相對較低，但危害等級分類清楚。
此危害適用於加拿大地區，並適用於所有產業。
該物質在 WHMIS 系統中具有強制性要求，相關清單可通過以下連結查閱：WHMIS 系統描述，以及 Quebec CSST 網站。這些網站包含受控產品的清單，並可按 CAS 編號查詢，提供 txt 或 PDF 格式的下載功能。
急毒性危害被列為第 4 級，對應 H302（吞食）、H312（皮膚）或 H332（吸入）。"
Benzene,,1,241,71-43-2,急毒性危害,急性毒性,中,日本GHS,相對低,危害等級分類清楚。,日本,所有,Y,"The NITE Chemical Risk Information Platform (NITE-CHRIP) database can be used to search for GHS Classifications for chemicals individually. To retrieve a full list of CASRNs, ""check all the boxes"" in the ""GHS Classification Results by the Japanese Government"" section, which is a subsection under ""Chemical Hazard and Risk Information"".
http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput",急毒性危害第4級：H302 (吞食) 或H312 (皮膚) 或H332 (吸入),,,,"苯（Benzene），CAS 編號為 71-43-2，風險等級為 1，PubChem CID 為 241。
該物質屬於急毒性危害，主要的危害為急性毒性，危害等級為中。根據日本 GHS 的資料來源，可信度相對較低，且危害等級分類清楚。
此危害適用於日本地區，並適用於所有產業。
根據日本 GHS 的分類，苯的急毒性危害被列為第 4 級，對應的危害說明包括 H302（吞食）、H312（皮膚）或 H332（吸入）。
該法規在日本地區具有強制性要求，相關清單可通過以下連結查閱：The NITE Chemical Risk Information Platform (NITE-CHRIP) database。該資料庫可用於單獨搜索化學物質的 GHS 分類，並可在 ""Chemical Hazard and Risk Information"" 下的 ""GHS Classification Results by the Japanese Government"" 部分中選擇所有選項以檢索完整的 CASRNs 清單。"
Benzene,,1,241,71-43-2,急毒性危害,急性毒性,非常高,紐西蘭GHS,相對低,危害等級分類清楚。,紐西蘭,所有,Y,"The Chemical Classification and Information Database (CCID) provided by the New Zealand Hazardous Substances and New Organisms (HSNO) can be used to search for hazards of individual chemicals (first link). New Zealand uses their own classification terminology which need to be converted to GHS classification categories to be used in the List Translator. A document describing the translation from HSNO to GHS classification is available at the second link.
http://www.epa.govt.nz/search-databases/Pages/HSNO-CCID.aspx
http://www.epa.govt.nz/Publications/hsnogen-ghs-nz-hazard.pdf",急毒性危害第1或2級：H300 (吞食) 或H310 (皮膚) 或H330 (吸入),,,,"苯（Benzene），CAS 編號為 71-43-2，風險等級為 1，PubChem CID 為 241。
該物質屬於急毒性危害，主要的危害為急性毒性，危害等級為非常高。根據紐西蘭 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此危害適用於紐西蘭地區，並適用於所有產業。
紐西蘭使用其自身的分類術語，需轉換為 GHS 分類類別以便在清單翻譯器中使用。相關清單可通過以下連結查閱：The Chemical Classification and Information Database (CCID) provided by the New Zealand Hazardous Substances and New Organisms (HSNO)，以及描述從 HSNO 到 GHS 分類轉換的文件。
該物質的急毒性危害等級為第 1 或 2 級，對應 H300（吞食）、H310（皮膚）或 H330（吸入）。
此法規在紐西蘭地區具有強制性要求，相關清單可通過以下連結查閱：
[CCID 連結](http://www.epa.govt.nz/search-databases/Pages/HSNO-CCID.aspx)
[HSNO 到 GHS 轉換文件](http://www.epa.govt.nz/Publications/hsnogen-ghs-nz-hazard.pdf)"
Benzene,,1,241,71-43-2,急毒性危害,急性毒性,中,紐西蘭GHS,相對低,危害等級分類清楚。,紐西蘭,所有,Y,"The Chemical Classification and Information Database (CCID) provided by the New Zealand Hazardous Substances and New Organisms (HSNO) can be used to search for hazards of individual chemicals (first link). New Zealand uses their own classification terminology which need to be converted to GHS classification categories to be used in the List Translator. A document describing the translation from HSNO to GHS classification is available at the second link.
http://www.epa.govt.nz/search-databases/Pages/HSNO-CCID.aspx
http://www.epa.govt.nz/Publications/hsnogen-ghs-nz-hazard.pdf",急毒性危害第4級：H302 (吞食) 或H312 (皮膚) 或H332 (吸入),,,,"苯（Benzene），CAS 編號為 71-43-2，風險等級為 1，PubChem CID 為 241。
該物質屬於急毒性危害，主要的危害為急性毒性，危害等級為中。根據紐西蘭 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此危害適用於紐西蘭地區，並適用於所有產業。
紐西蘭使用其自身的分類術語，需轉換為 GHS 分類類別以便在清單翻譯器中使用。相關清單可通過以下連結查閱：紐西蘭危險物質和新有機物（HSNO）提供的化學分類和信息數據庫（CCID），以及描述從 HSNO 到 GHS 分類轉換的文件。
該法規在紐西蘭地區具有強制性要求，相關清單可通過以下連結查閱：
[紐西蘭 EPA 搜索數據庫](http://www.epa.govt.nz/search-databases/Pages/HSNO-CCID.aspx)
[HSNO 到 GHS 分類轉換文件](http://www.epa.govt.nz/Publications/hsnogen-ghs-nz-hazard.pdf)
此物質的急毒性危害被列為第 4 級，對應 H302（吞食）、H312（皮膚）或 H332（吸入）。"
Benzene,,1,241,71-43-2,急毒性危害,急性毒性,中,PubChem資料庫 聯合國GHS,相對低,危害等級分類清楚。,,,,https://ftp.ncbi.nlm.nih.gov/pubchem/Compound/Extras/,translation missing: zh-TW.hazard_annotation.H302,,,,"苯（Benzene），CAS 編號為 71-43-2，風險等級為 1，PubChem CID 為 241。
該物質屬於急毒性危害，主要的危害為急性毒性，危害等級為中。根據 PubChem 資料庫和聯合國 GHS 的資料來源，可信度相對較低，且危害等級分類清楚。
此物質的危害適用於全球所有地區與產業。
相關清單可通過以下連結查閱：PubChem 資料庫。該清單包含急性毒性物質，並會隨著資料庫更新進行調整。
此清單不具強制性要求，相關清單可通過以下連結查閱：PubChem 資料庫。"
Benzene,,1,241,71-43-2,急毒性危害,translation missing: zh-TW.hazard_class.ST-S,非常高,日本GHS,相對低,危害等級分類清楚。,日本,所有,Y,"The NITE Chemical Risk Information Platform (NITE-CHRIP) database can be used to search for GHS Classifications for chemicals individually. To retrieve a full list of CASRNs, ""check all the boxes"" in the ""GHS Classification Results by the Japanese Government"" section, which is a subsection under ""Chemical Hazard and Risk Information"".
http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput",translation missing: zh-TW.hazard_annotation.GHS_Japan,,,,"苯（Benzene），CAS 編號為 71-43-2，風險等級為 1，PubChem CID 為 241。
該物質屬於急毒性危害，主要的危害為 translation missing: zh-TW.hazard_class.ST-S，危害等級為非常高。根據日本 GHS 的資料來源，可信度相對較低，且危害等級分類清楚。
此危害適用於日本地區，主要影響所有產業。
該物質在日本 GHS 法規中的清單中列出，該清單包含所有相關的 CAS 編號，並可通過 The NITE Chemical Risk Information Platform (NITE-CHRIP) 資料庫進行查詢。使用者可以在 ""GHS Classification Results by the Japanese Government"" 部分勾選所有選項來檢索完整的 CASRNs 清單。
該法規在日本地區具有強制性要求，相關清單可通過以下連結查閱：http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput。此物質的危害分類屬於 translation missing: zh-TW.hazard_annotation.GHS_Japan。"
Benzene,,1,241,71-43-2,急毒性危害,translation missing: zh-TW.hazard_class.ST-R,高,日本GHS,相對低,危害等級分類清楚。,日本,所有,Y,"The NITE Chemical Risk Information Platform (NITE-CHRIP) database can be used to search for GHS Classifications for chemicals individually. To retrieve a full list of CASRNs, ""check all the boxes"" in the ""GHS Classification Results by the Japanese Government"" section, which is a subsection under ""Chemical Hazard and Risk Information"".
http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput",translation missing: zh-TW.hazard_annotation.GHS_Japan,,,,"苯（Benzene），CAS 編號為 71-43-2，風險等級為 1，PubChem CID 為 241。

該物質屬於急毒性危害，主要的危害為 translation missing: zh-TW.hazard_class.ST-R，危害等級為高。根據日本 GHS 的資料來源，可信度相對較低，且危害等級分類清楚。

此危害適用於日本地區，主要影響所有產業。該物質在日本 GHS 法規中具有強制性要求，相關清單可通過以下連結查閱：The NITE Chemical Risk Information Platform (NITE-CHRIP) database can be used to search for GHS Classifications for chemicals individually. To retrieve a full list of CASRNs, ""check all the boxes"" in the ""GHS Classification Results by the Japanese Government"" section, which is a subsection under ""Chemical Hazard and Risk Information""。

此物質的危害分類屬於第一級或第二級。"
Benzene,,1,241,71-43-2,急毒性危害,神經毒性 - 單次劑量,中,加拿大工作場所有害物質訊息系統 2015 分類清單,相對低,危害等級分類清楚。,加拿大,所有,Y,"Description of the WHMIS is available at the first link below. The Quebec CSST site (second link) contains a list of controlled products, also available by CAS number and as a txt or PDF file.
http://www.hc-sc.gc.ca/ewh-semt/occup-travail/whmis-simdut/index-eng.php
http://www.csst.qc.ca/en/prevention/reptox/Pages/list-whmis-1988-cas-50-84.aspx",特定標的器官系統毒性(單一暴露)危害第3級：H336 (麻醉效應),,,,"苯（Benzene），CAS 編號為 71-43-2，風險等級為 1，PubChem CID 為 241。

該物質屬於急毒性危害，主要的危害為神經毒性 - 單次劑量，危害等級為中。根據加拿大工作場所有害物質訊息系統 2015 分類清單，該資料來源的可信度相對較低，但危害等級分類清楚。

此危害適用於加拿大地區，並且適用於所有產業。該物質在加拿大工作場所有害物質訊息系統（WHMIS）中具有強制性要求。相關清單可通過以下連結查閱：WHMIS 說明頁面，以及魁北克 CSST 網站，該網站包含受控產品清單，並可按 CAS 編號查詢，提供 txt 或 PDF 格式下載。

該物質的危害分類屬於特定標的器官系統毒性（單一暴露）危害第 3 級：H336（麻醉效應）。"
Benzene,,1,241,71-43-2,急毒性危害,神經毒性 - 單次劑量,中,日本GHS,相對低,危害等級分類清楚。,日本,所有,Y,"The NITE Chemical Risk Information Platform (NITE-CHRIP) database can be used to search for GHS Classifications for chemicals individually. To retrieve a full list of CASRNs, ""check all the boxes"" in the ""GHS Classification Results by the Japanese Government"" section, which is a subsection under ""Chemical Hazard and Risk Information"".
http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput",特定標的器官系統毒性(單一暴露)危害第3級：H336 (麻醉效應),,,,"苯（Benzene），CAS 編號為 71-43-2，風險等級為 1，PubChem CID 為 241。
該物質屬於急毒性危害，主要的危害為神經毒性 - 單次劑量，危害等級為中。根據日本 GHS 的資料來源，可信度相對較低，且危害等級分類清楚。
此危害適用於日本地區，影響所有產業。
根據日本 GHS 的分類，苯被歸類為特定標的器官系統毒性（單一暴露）危害第 3 級，對應 H336（麻醉效應）。
相關清單可通過以下連結查閱：The NITE Chemical Risk Information Platform (NITE-CHRIP) database。該資料庫可用於單獨搜索化學物質的 GHS 分類，並可在 ""GHS Classification Results by the Japanese Government"" 部分中選擇所有選項以檢索完整的 CASRNs 清單。
此法規在日本地區具有強制性要求，相關清單可通過以下連結查閱：http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput。"
Benzene,,1,241,71-43-2,急毒性危害,皮膚致敏 - 重複劑量,低,QSAR Toolbox: AW,相對低,危害等級分類清楚。,,,,,translation missing: zh-TW.hazard_annotation.QSAR Toolbox: AW,低毒性,,,"苯（Benzene），CAS 編號為 71-43-2，風險等級為 1，PubChem CID 為 241。

該物質屬於急毒性危害，主要的危害為皮膚致敏 - 重複劑量，危害等級為低。根據 QSAR Toolbox: AW 的資料來源，可信度相對較低，但危害等級分類清楚。

此物質的危害適用於全球所有地區與產業。根據 QSAR Toolbox: AW 的資料，該物質被歸類為低毒性。

相關清單與資料可通過以下連結查閱：translation missing: zh-TW.hazard_annotation.QSAR Toolbox: AW。此清單不具強制性。"
Benzene,,1,241,71-43-2,急毒性危害,皮膚致敏 - 重複劑量,,translation missing: zh-TW.list_name.QSAR Toolbox: Read-Across,相對低,包含多種危害終點，危害等級分類模糊。,,所有,N,,,,Human Health Hazards / Sensitisation / EC3: R: Negative,,"苯（Benzene），CAS 編號為 71-43-2，風險等級為 1，PubChem CID 為 241。
該物質屬於急毒性危害，主要的危害為皮膚致敏 - 重複劑量。根據 QSAR Toolbox: Read-Across 的資料來源，可信度相對較低，且包含多種危害終點，危害等級分類模糊。
此危害適用於所有地區與產業。
該物質的危害分類不具強制性要求，相關清單可通過以下連結查閱：QSAR Toolbox: Read-Across。此清單中會列出相關的危害終點與分類資料，但由於資料來源的可信度較低，需謹慎參考。"
Benzene,,1,241,71-43-2,急毒性危害,皮膚致敏 - 重複劑量,,translation missing: zh-TW.list_name.QSAR Toolbox: Read-Across,相對低,包含多種危害終點，危害等級分類模糊。,,所有,N,,,,Human Health Hazards / Sensitisation / EC3 <OR> S M W N <OR> Skin sensitisation: ,,"苯（Benzene），CAS 編號為 71-43-2，風險等級為 1，PubChem CID 為 241。
該物質屬於急毒性危害，主要的危害為皮膚致敏，且與重複劑量有關。根據 QSAR Toolbox: Read-Across 的資料來源，可信度相對較低，且包含多種危害終點，危害等級分類模糊。
此物質的危害適用於所有地區與產業。
該資料來源並不具強制性要求，且沒有提供具體的清單連結或額外註解。根據預測值，該物質在人類健康危害方面可能涉及皮膚致敏，並且在 EC3、S、M、W、N 等多個終點上有相關記錄。"
Benzene,,1,241,71-43-2,急毒性危害,皮膚致敏 - 重複劑量,,translation missing: zh-TW.list_name.QSAR Toolbox: Read-Across,相對低,包含多種危害終點，危害等級分類模糊。,,所有,N,,,,Human Health Hazards / Sensitisation / EC3 <OR> Skin sensitisation: ,,"苯（Benzene），CAS 編號為 71-43-2，風險等級為 1，PubChem CID 為 241。
該物質屬於急毒性危害，主要的危害為皮膚致敏，特別是重複劑量的情況下。根據 QSAR Toolbox: Read-Across 的資料來源，該資料的可信度相對較低，且包含多種危害終點，危害等級分類較為模糊。
此危害適用於所有地區與產業。
該物質的危害分類不具強制性要求，且沒有提供相關清單連結或額外註解。根據 Human Health Hazards / Sensitisation / EC3 <OR> Skin sensitisation 的預測值，該物質可能對皮膚造成敏感性反應。"
Benzene,,1,241,71-43-2,急毒性危害,皮膚致敏 - 重複劑量,,translation missing: zh-TW.list_name.QSAR Toolbox: Read-Across,相對低,包含多種危害終點，危害等級分類模糊。,,所有,N,,,,Human Health Hazards / Sensitisation / Skin sensitisation: R: Negative,,"苯（Benzene），CAS 編號為 71-43-2，風險等級為 1，PubChem CID 為 241。
該物質屬於急毒性危害，主要的危害為皮膚致敏 - 重複劑量，危害等級未明確標示。根據 QSAR Toolbox: Read-Across 的資料來源，可信度相對較低，且危害等級分類模糊。
此物質的危害分類包含多種危害終點，適用於所有地區與產業。
該資料來源並不具強制性要求，且未提供具體的清單連結或額外註解。根據預測值，此物質在人類健康危害方面的皮膚致敏性測試結果為陰性。"
Benzene,,1,241,71-43-2,急毒性危害,皮膚致敏 - 重複劑量,,translation missing: zh-TW.list_name.QSAR Toolbox: Read-Across,相對低,包含多種危害終點，危害等級分類模糊。,,所有,N,,,,Human Health Hazards / Sensitisation / S M W N <OR> Skin sensitisation: ,,"苯（Benzene），CAS 編號為 71-43-2，風險等級為 1，PubChem CID 為 241。
該物質屬於急毒性危害，主要的危害為皮膚致敏 - 重複劑量。根據 QSAR Toolbox: Read-Across 的資料來源，可信度相對較低，且危害等級分類模糊，包含多種危害終點。
此物質的危害適用於所有地區與產業。
該資料來源並不具強制性要求，相關清單或連結未提供。此物質的危害分類屬於 Human Health Hazards / Sensitisation / S M W N <OR> Skin sensitisation。"
Benzene,,1,241,71-43-2,急毒性危害,呼吸致敏 - 重複劑量,低,QSAR Toolbox: QSAR,相對低,危害等級分類清楚。,,,,,translation missing: zh-TW.hazard_annotation.QSAR Toolbox: QSAR,低毒性,,,"苯（Benzene），CAS 編號為 71-43-2，風險等級為 1，PubChem CID 為 241。
該物質屬於急毒性危害，主要的危害為呼吸致敏 - 重複劑量，危害等級為低。根據 QSAR Toolbox: QSAR 的資料來源，可信度相對較低，且危害等級分類清楚。
此物質的危害適用於全球所有地區與產業。
根據 QSAR Toolbox: QSAR 的資料，苯被歸類為低毒性物質。相關清單可通過以下連結查閱：translation missing: zh-TW.hazard_annotation.QSAR Toolbox: QSAR。此清單不具強制性。"
Benzene,,1,241,71-43-2,急毒性危害,呼吸致敏 - 重複劑量,,PubChem資料庫 聯合國GHS,相對低,危害等級分類清楚。,,,,https://ftp.ncbi.nlm.nih.gov/pubchem/Compound/Extras/,吸入性危害第1級：H304,,,,"苯（Benzene），CAS 編號為 71-43-2，風險等級為 1，PubChem CID 為 241。
該物質屬於急毒性危害，主要的危害為呼吸致敏 - 重複劑量，根據 PubChem 資料庫和聯合國 GHS 的資料來源，可信度相對較低，且危害等級分類清楚。
此物質的危害等級被列為吸入性危害第 1 級（H304）。
相關清單可通過以下連結查閱：PubChem 資料庫，該清單包含所有相關的化學物質資訊，並提供下載功能。
此清單不具強制性要求。"
Benzene,,1,241,71-43-2,急毒性危害,皮膚刺激,高,歐盟GHS,相對高,危害等級分類清楚。,歐盟,C大類「製造業」,Y,"ECHA provides an updated excel list of all harmonized classifications. Access the full list of CASRNs with associated harmonized GHS classifications using the first link below (Export search results function is at the bottom of the page).
https://echa.europa.eu/information-on-chemicals/cl-inventory-database
https://echa.europa.eu/information-on-chemicals/annex-vi-to-clp",腐蝕/刺激皮膚危害第2級：H315,,,,"苯（Benzene），CAS 編號為 71-43-2，風險等級為 1，PubChem CID 為 241。
該物質屬於急毒性危害，主要的危害為皮膚刺激，危害等級為高。根據歐盟 GHS 的資料來源，可信度相對較高，且危害等級分類清楚。
此危害適用於歐盟地區，主要影響製造業（C 類）。
該物質在歐盟 GHS 法規中的附錄 VI 中列出，該清單包含所有調和分類的物質，且相關 CAS 編號記載於歐盟 GHS 法規中，並會隨著法規修訂進行更新。
該法規在歐盟地區具有強制性要求，相關清單可通過以下連結查閱：ECHA 提供的更新版 Excel 清單，包含所有調和分類的化學物質。完整的 CAS 編號清單及其相關的調和 GHS 分類可通過以下連結查閱：https://echa.europa.eu/information-on-chemicals/cl-inventory-database 以及 https://echa.europa.eu/information-on-chemicals/annex-vi-to-clp。
此物質的危害分類屬於腐蝕/刺激皮膚危害第 2 級：H315。"
Benzene,,1,241,71-43-2,急毒性危害,皮膚刺激,高,加拿大工作場所有害物質訊息系統 2015 分類清單,相對低,危害等級分類清楚。,加拿大,所有,Y,"Description of the WHMIS is available at the first link below. The Quebec CSST site (second link) contains a list of controlled products, also available by CAS number and as a txt or PDF file.
http://www.hc-sc.gc.ca/ewh-semt/occup-travail/whmis-simdut/index-eng.php
http://www.csst.qc.ca/en/prevention/reptox/Pages/list-whmis-1988-cas-50-84.aspx",腐蝕/刺激皮膚危害第2級：H315,,,,"苯（Benzene），CAS 編號為 71-43-2，風險等級為 1，PubChem CID 為 241。
該物質屬於急毒性危害，主要的危害為皮膚刺激，危害等級為高。根據加拿大工作場所有害物質訊息系統 2015 分類清單，該資料來源的可信度相對較低，但危害等級分類清楚。
此危害適用於加拿大地區，並影響所有產業。
該物質在加拿大工作場所有害物質訊息系統（WHMIS）中具有強制性要求，相關清單可通過以下連結查閱：Description of the WHMIS is available at the first link below. The Quebec CSST site (second link) contains a list of controlled products, also available by CAS number and as a txt or PDF file.
http://www.hc-sc.gc.ca/ewh-semt/occup-travail/whmis-simdut/index-eng.php
http://www.csst.qc.ca/en/prevention/reptox/Pages/list-whmis-1988-cas-50-84.aspx。此物質的危害分類屬於腐蝕/刺激皮膚危害第2級：H315。"
Benzene,,1,241,71-43-2,急毒性危害,皮膚刺激,高,澳洲GHS,相對低,危害等級分類清楚。,澳洲,所有,Y,"The Hazardous Chemical Information System (HCIS) is a database that allows you to find information on chemicals that have been classified in accordance with the GHS. Download the list using the link below.
http://hsis.safeworkaustralia.gov.au/GHSInformation/GHS_Hazardous_Chemical_Information_List",腐蝕/刺激皮膚危害第2級：H315,,,,"苯（Benzene），CAS 編號為 71-43-2，風險等級為 1，PubChem CID 為 241。
該物質屬於急毒性危害，主要的危害為皮膚刺激，危害等級為高。根據澳洲 GHS 的資料來源，該資料來源的可信度相對較低，但危害等級分類清楚。
此危害適用於澳洲地區，並影響所有產業。
根據澳洲 GHS 的分類，苯被歸類為腐蝕/刺激皮膚危害第 2 級（H315）。相關清單可通過以下連結查閱：The Hazardous Chemical Information System (HCIS) is a database that allows you to find information on chemicals that have been classified in accordance with the GHS. Download the list using the link below.
該法規在澳洲地區具有強制性要求，相關清單可通過以下連結查閱：http://hsis.safeworkaustralia.gov.au/GHSInformation/GHS_Hazardous_Chemical_Information_List。"
Benzene,,1,241,71-43-2,急毒性危害,皮膚刺激,高,日本GHS,相對低,危害等級分類清楚。,日本,所有,Y,"The NITE Chemical Risk Information Platform (NITE-CHRIP) database can be used to search for GHS Classifications for chemicals individually. To retrieve a full list of CASRNs, ""check all the boxes"" in the ""GHS Classification Results by the Japanese Government"" section, which is a subsection under ""Chemical Hazard and Risk Information"".
http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput",腐蝕/刺激皮膚危害第2級：H315,,,,"苯（Benzene），CAS 編號為 71-43-2，風險等級為 1，PubChem CID 為 241。
該物質屬於急毒性危害，主要的危害為皮膚刺激，危害等級為高。根據日本 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此危害適用於日本地區，影響所有產業。
根據日本 GHS 的分類，苯被歸類為腐蝕/刺激皮膚危害第 2 級（H315）。
該法規在日本地區具有強制性要求，相關清單可通過以下連結查閱：The NITE Chemical Risk Information Platform (NITE-CHRIP) database。該平台可用於單獨搜索化學物質的 GHS 分類，並可在 ""Chemical Hazard and Risk Information"" 下的 ""GHS Classification Results by the Japanese Government"" 部分中勾選所有框以檢索完整的 CASRNs 清單。
此物質的危害分類屬於第 2 級。"
Benzene,,1,241,71-43-2,急毒性危害,皮膚刺激,高,南韓GHS,相對低,危害等級分類清楚。,韓國,所有,Y,"The Korean National Chemicals Information System (NCiS) can be used to search for GHS Classifications for chemicals. GreenScreen List Translator only includes chemicals in 5 broad search categories: Phase-in substances subject to registration, Toxic Substances, Restricted Substances, Prohibited Substances, and Substances requiring preparation for accidents. Search each category, as a chemical may be on one list and not another.
http://ncis.nier.go.kr/en/main.do",腐蝕/刺激皮膚危害第2級：H315,,,,"苯（Benzene），CAS 編號為 71-43-2，風險等級為 1，PubChem CID 為 241。
該物質屬於急毒性危害，主要的危害為皮膚刺激，危害等級為高。根據南韓 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此危害適用於韓國地區，並影響所有產業。
根據南韓 GHS 的分類，苯被歸類為腐蝕/刺激皮膚危害第 2 級（H315）。相關清單可通過以下連結查閱：The Korean National Chemicals Information System (NCiS)，該系統可用於搜索化學品的 GHS 分類。GreenScreen List Translator 僅包括五大類別的化學品：需註冊的過渡性物質、有毒物質、受限制物質、禁用物質以及需準備應急措施的物質。每個類別都需單獨搜索，因為某些化學品可能只在其中一個清單中出現。
該法規在韓國地區具有強制性要求，相關清單可通過以下連結查閱：http://ncis.nier.go.kr/en/main.do。"
Benzene,,1,241,71-43-2,急毒性危害,皮膚刺激,高,馬來西亞GHS,相對低,危害等級分類清楚。,馬來西亞,C大類「製造業」、G大類「批發及零售業」,Y,"The Chemical Search database provided by the Malaysia Department of Environmental Safety and Health (DOSH) can be used to search for GHS Classifications for individual chemicals only.
http://cims.dosh.gov.my/",腐蝕/刺激皮膚危害第2級：H315,,,,"苯（Benzene），CAS 編號為 71-43-2，風險等級為 1，PubChem CID 為 241。

該物質屬於急毒性危害，主要的危害為皮膚刺激，危害等級為高。根據馬來西亞 GHS 的資料來源，該資料來源的可信度相對較低，但危害等級分類清楚。

此危害適用於馬來西亞地區，主要影響製造業（C 類）和批發及零售業（G 類）。

該物質在馬來西亞 GHS 中被列為腐蝕/刺激皮膚危害第 2 級，對應的危害說明為 H315。該法規在馬來西亞地區具有強制性要求，相關清單可通過以下連結查閱：The Chemical Search database provided by the Malaysia Department of Environmental Safety and Health (DOSH) can be used to search for GHS Classifications for individual chemicals only.

此物質的危害分類屬於第 2 級。"
Benzene,,1,241,71-43-2,急毒性危害,皮膚刺激,高,紐西蘭GHS,相對低,危害等級分類清楚。,紐西蘭,所有,Y,"The Chemical Classification and Information Database (CCID) provided by the New Zealand Hazardous Substances and New Organisms (HSNO) can be used to search for hazards of individual chemicals (first link). New Zealand uses their own classification terminology which need to be converted to GHS classification categories to be used in the List Translator. A document describing the translation from HSNO to GHS classification is available at the second link.
http://www.epa.govt.nz/search-databases/Pages/HSNO-CCID.aspx
http://www.epa.govt.nz/Publications/hsnogen-ghs-nz-hazard.pdf",腐蝕/刺激皮膚危害第2級：H315,,,,"苯（Benzene），CAS 編號為 71-43-2，風險等級為 1，PubChem CID 為 241。
該物質屬於急毒性危害，主要的危害為皮膚刺激，危害等級為高。根據紐西蘭 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此危害適用於紐西蘭地區，並且影響所有產業。
紐西蘭使用其自身的分類術語，這些術語需要轉換為 GHS 分類類別以便在清單翻譯器中使用。相關清單可通過以下連結查閱：紐西蘭危險物質和新生物體（HSNO）提供的化學分類和信息數據庫（CCID），以及描述從 HSNO 到 GHS 分類轉換的文件。
該法規在紐西蘭地區具有強制性要求，相關清單可通過以下連結查閱：[CCID 連結](http://www.epa.govt.nz/search-databases/Pages/HSNO-CCID.aspx) 和 [HSNO 到 GHS 轉換文件](http://www.epa.govt.nz/Publications/hsnogen-ghs-nz-hazard.pdf)。
此物質的危害分類屬於腐蝕/刺激皮膚危害第2級：H315。"
Benzene,,1,241,71-43-2,急毒性危害,皮膚刺激,高,國際化學品秘書處 - 立即替換清單,相對低,危害等級分類清楚。,全球,所有,Y,"A description of ChemSec is available at the first link below. The current SIN List can be searched or listed in full at the website at the second link below.
http://chemsec.org/about-us
http://sinlist.chemsec.org/",腐蝕/刺激皮膚危害第2級：H315,,,,"苯（Benzene），CAS 編號為 71-43-2，風險等級為 1，PubChem CID 為 241。
該物質屬於急毒性危害，主要的危害為皮膚刺激，危害等級為高。根據國際化學品秘書處（ChemSec）公告的立即替換清單，該資料來源的可信度相對較低，但危害等級分類清楚。
此危害適用於全球所有地區與產業，且具有強制性要求。
相關清單可通過以下連結查閱：ChemSec 介紹，以及當前的 SIN 清單。這些清單會定期更新，並提供所有相關 CAS 編號與調和分類的詳細資訊。
該物質的危害分類屬於腐蝕/刺激皮膚危害第2級（H315）。"
