化學物名稱,中文名稱,風險等級,PubChem CID,CAS No.,危害組別,危害名稱,危害等級,資料來源,可信度,危害分類是否清楚,適用地區,適用產業,是否具強制性？,清單連結,註解,額外註解,預測值,Summary,Generated_Text
Hexabromocyclododecane (HBCD),,1,18529,3194-55-6,慢毒性危害,致突變性,低,QSAR模型 隨機森林,相對低,危害等級分類清楚。,,,,,translation missing: zh-TW.hazard_annotation.to_prec_che_w_FG_mw1300_rf.csv,輕度毒性,,,"Hexabromocyclododecane (HBCD)，CAS 編號為 3194-55-6，風險等級為 1，PubChem CID 為 18529。
該物質屬於慢毒性危害，主要的危害為致突變性，危害等級為低。根據 QSAR 模型隨機森林的資料來源，可信度相對較低，且危害等級分類清楚。
此物質的危害適用地區與產業未明確記載，且是否具強制性要求也未明確說明。
相關清單可通過以下連結查閱：translation missing: zh-TW.hazard_annotation.to_prec_che_w_FG_mw1300_rf.csv。該物質被註解為輕度毒性，且無額外註解或預測值。"
Hexabromocyclododecane (HBCD),,1,18529,3194-55-6,慢毒性危害,生殖毒性,中,澳洲GHS,相對低,危害等級分類清楚。,澳洲,所有,Y,"The Hazardous Chemical Information System (HCIS) is a database that allows you to find information on chemicals that have been classified in accordance with the GHS. Download the list using the link below.
http://hsis.safeworkaustralia.gov.au/GHSInformation/GHS_Hazardous_Chemical_Information_List",生殖毒性危害第2級：H360Df 或 H361f 或 H361fd (生育能力、胎兒),,,,"Hexabromocyclododecane (HBCD)，CAS 編號為 3194-55-6，風險等級為 1，PubChem CID 為 18529。
該物質屬於慢毒性危害，主要的危害為生殖毒性，危害等級為中。根據澳洲 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此危害適用於澳洲地區，並影響所有產業。
該物質在澳洲 GHS 法規中的清單中列出，該清單包含生殖毒性危害第2級：H360Df 或 H361f 或 H361fd（生育能力、胎兒）。
該法規在澳洲地區具有強制性要求，相關清單可通過以下連結查閱：The Hazardous Chemical Information System (HCIS) is a database that allows you to find information on chemicals that have been classified in accordance with the GHS. Download the list using the link below.
http://hsis.safeworkaustralia.gov.au/GHSInformation/GHS_Hazardous_Chemical_Information_List。"
Hexabromocyclododecane (HBCD),,1,18529,3194-55-6,慢毒性危害,生殖毒性,中,南韓GHS,相對低,危害等級分類清楚。,韓國,所有,Y,"The Korean National Chemicals Information System (NCiS) can be used to search for GHS Classifications for chemicals. GreenScreen List Translator only includes chemicals in 5 broad search categories: Phase-in substances subject to registration, Toxic Substances, Restricted Substances, Prohibited Substances, and Substances requiring preparation for accidents. Search each category, as a chemical may be on one list and not another.
http://ncis.nier.go.kr/en/main.do",生殖毒性危害第2級：H360Df 或 H361f 或 H361fd (生育能力、胎兒),,,,"Hexabromocyclododecane (HBCD)，CAS 編號為 3194-55-6，風險等級為 1，PubChem CID 為 18529。

該物質屬於慢毒性危害，主要的危害為生殖毒性，危害等級為中。根據南韓 GHS 的資料來源，可信度相對較低，且危害等級分類清楚。

此危害適用於韓國地區，影響所有產業。該物質在南韓 GHS 法規中具有強制性要求，相關清單可通過以下連結查閱：The Korean National Chemicals Information System (NCiS)。該系統可用於搜索化學物質的 GHS 分類，GreenScreen List Translator 僅包含五大類別的化學物質：需註冊的過渡性物質、有毒物質、受限制物質、禁用物質，以及需準備應急措施的物質。每個類別都需單獨搜索，因為某些化學物質可能只在某一清單中出現。

該物質的生殖毒性危害被列為第 2 級，對應 H360Df 或 H361f 或 H361fd（生育能力、胎兒）。相關清單可通過以下連結查閱：http://ncis.nier.go.kr/en/main.do。"
Hexabromocyclododecane (HBCD),,1,18529,3194-55-6,慢毒性危害,生殖毒性,高,日本GHS,相對低,危害等級分類清楚。,日本,所有,Y,"The NITE Chemical Risk Information Platform (NITE-CHRIP) database can be used to search for GHS Classifications for chemicals individually. To retrieve a full list of CASRNs, ""check all the boxes"" in the ""GHS Classification Results by the Japanese Government"" section, which is a subsection under ""Chemical Hazard and Risk Information"".
http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput",生殖毒性危害第1A或1B級：H360F 或 H360FD 或 H360Fd (生育能力、胎兒),,,,"Hexabromocyclododecane (HBCD)，CAS 編號為 3194-55-6，風險等級為 1，PubChem CID 為 18529。

該物質屬於慢毒性危害，主要的危害為生殖毒性，危害等級為高。根據日本 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。

此危害適用於日本地區，並影響所有產業。該物質在日本 GHS 分類中被列為第 1A 或 1B 級的生殖毒性危害，並對應 H360F 或 H360FD 或 H360Fd（生育能力、胎兒）。

相關的日本 GHS 分類清單可通過以下連結查閱：The NITE Chemical Risk Information Platform (NITE-CHRIP) database。該資料庫可用於單獨搜索化學物質的 GHS 分類，並提供完整的 CAS 編號清單。要檢索完整清單，請在 ""GHS Classification Results by the Japanese Government"" 部分中勾選所有選項，該部分是 ""Chemical Hazard and Risk Information"" 的子部分。

此法規在日本地區具有強制性要求，相關清單可通過以下連結查閱：http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput。該物質的危害分類屬於第 1A 或 1B 級。"
Hexabromocyclododecane (HBCD),,1,18529,3194-55-6,慢毒性危害,生殖毒性,中,日本GHS,相對低,危害等級分類清楚。,日本,所有,Y,"The NITE Chemical Risk Information Platform (NITE-CHRIP) database can be used to search for GHS Classifications for chemicals individually. To retrieve a full list of CASRNs, ""check all the boxes"" in the ""GHS Classification Results by the Japanese Government"" section, which is a subsection under ""Chemical Hazard and Risk Information"".
http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput",生殖毒性危害第2級：H360Df 或 H361f 或 H361fd (生育能力、胎兒),,,,"Hexabromocyclododecane (HBCD)，CAS 編號為 3194-55-6，風險等級為 1，PubChem CID 為 18529。
該物質屬於慢毒性危害，主要的危害為生殖毒性，危害等級為中。根據日本 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此危害適用於日本地區，並影響所有產業。
該物質在日本 GHS 法規中具有強制性要求，相關清單可通過以下連結查閱：The NITE Chemical Risk Information Platform (NITE-CHRIP) database。該資料庫可用於單獨搜索化學物質的 GHS 分類，並可在 ""GHS Classification Results by the Japanese Government"" 部分中勾選所有選項以檢索完整的 CASRNs 清單。
此物質的生殖毒性危害被列為第 2 級，對應 H360Df 或 H361f 或 H361fd（生育能力、胎兒）。"
Hexabromocyclododecane (HBCD),,1,18529,3194-55-6,慢毒性危害,發育毒性,中,澳洲GHS,相對低,危害等級分類清楚。,澳洲,所有,Y,"The Hazardous Chemical Information System (HCIS) is a database that allows you to find information on chemicals that have been classified in accordance with the GHS. Download the list using the link below.
http://hsis.safeworkaustralia.gov.au/GHSInformation/GHS_Hazardous_Chemical_Information_List",生殖毒性危害第2級：H360Fd 或 H361d 或 H361fd (生育能力、胎兒),,,,"Hexabromocyclododecane (HBCD)，CAS 編號為 3194-55-6，風險等級為 1，PubChem CID 為 18529。

該物質屬於慢毒性危害，主要的危害為發育毒性，危害等級為中。根據澳洲 GHS 的資料來源，該資料來源的可信度相對較低，但危害等級分類清楚。

此危害適用於澳洲地區，並且適用於所有產業。該物質在澳洲 GHS 法規中具有強制性要求，相關清單可通過以下連結查閱：The Hazardous Chemical Information System (HCIS) is a database that allows you to find information on chemicals that have been classified in accordance with the GHS. Download the list using the link below. http://hsis.safeworkaustralia.gov.au/GHSInformation/GHS_Hazardous_Chemical_Information_List。

該物質的危害分類屬於生殖毒性危害第2級，對應的危害代碼為 H360Fd 或 H361d 或 H361fd（生育能力、胎兒）。"
Hexabromocyclododecane (HBCD),,1,18529,3194-55-6,慢毒性危害,發育毒性,高,澳洲GHS,相對低,危害等級分類清楚。,澳洲,所有,Y,"The Hazardous Chemical Information System (HCIS) is a database that allows you to find information on chemicals that have been classified in accordance with the GHS. Download the list using the link below.
http://hsis.safeworkaustralia.gov.au/GHSInformation/GHS_Hazardous_Chemical_Information_List",生殖毒性危害第1A或1B級或附加級別：H360FD 或 H360D 或 H360Df (生育能力、胎兒) 或 H362 (影響哺乳期或透過哺乳期產生影響),,,,"Hexabromocyclododecane (HBCD)，CAS 編號為 3194-55-6，風險等級為 1，PubChem CID 為 18529。

該物質屬於慢毒性危害，主要的危害為發育毒性，危害等級為高。根據澳洲 GHS 的資料來源，可信度相對較低，且危害等級分類清楚。

此危害適用於澳洲地區，並影響所有產業。該物質在澳洲 GHS 中被列為生殖毒性危害第 1A 或 1B 級或附加級別，對應的危害代碼為 H360FD 或 H360D 或 H360Df（生育能力、胎兒）或 H362（影響哺乳期或透過哺乳期產生影響）。

該法規在澳洲地區具有強制性要求，相關清單可通過以下連結查閱：The Hazardous Chemical Information System (HCIS)。HCIS 是一個資料庫，允許您查找根據 GHS 分類的化學物質資訊。可通過以下連結下載清單：http://hsis.safeworkaustralia.gov.au/GHSInformation/GHS_Hazardous_Chemical_Information_List。"
Hexabromocyclododecane (HBCD),,1,18529,3194-55-6,慢毒性危害,發育毒性,中,南韓GHS,相對低,危害等級分類清楚。,韓國,所有,Y,"The Korean National Chemicals Information System (NCiS) can be used to search for GHS Classifications for chemicals. GreenScreen List Translator only includes chemicals in 5 broad search categories: Phase-in substances subject to registration, Toxic Substances, Restricted Substances, Prohibited Substances, and Substances requiring preparation for accidents. Search each category, as a chemical may be on one list and not another.
http://ncis.nier.go.kr/en/main.do",生殖毒性危害第2級：H360Fd 或 H361d 或 H361fd (生育能力、胎兒),,,,"Hexabromocyclododecane (HBCD)，CAS 編號為 3194-55-6，風險等級為 1，PubChem CID 為 18529。

該物質屬於慢毒性危害，主要的危害為發育毒性，危害等級為中。根據南韓 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。

此危害適用於韓國地區，並且適用於所有產業。根據南韓 GHS 的規定，該物質在韓國具有強制性要求。

相關清單可通過以下連結查閱：The Korean National Chemicals Information System (NCiS)。該系統可用於搜索化學物質的 GHS 分類。GreenScreen List Translator 僅包含五大類別的化學物質：需註冊的過渡性物質、有毒物質、受限制物質、禁用物質以及需準備應急措施的物質。每個類別都需單獨搜索，因為某些化學物質可能只在某一清單中出現。

該物質的危害分類屬於生殖毒性危害第 2 級，對應的危害代碼為 H360Fd 或 H361d 或 H361fd（生育能力、胎兒）。

相關清單可通過以下連結查閱：http://ncis.nier.go.kr/en/main.do。"
Hexabromocyclododecane (HBCD),,1,18529,3194-55-6,慢毒性危害,發育毒性,高,南韓GHS,相對低,危害等級分類清楚。,韓國,所有,Y,"The Korean National Chemicals Information System (NCiS) can be used to search for GHS Classifications for chemicals. GreenScreen List Translator only includes chemicals in 5 broad search categories: Phase-in substances subject to registration, Toxic Substances, Restricted Substances, Prohibited Substances, and Substances requiring preparation for accidents. Search each category, as a chemical may be on one list and not another.
http://ncis.nier.go.kr/en/main.do",生殖毒性危害第1A或1B級或附加級別：H360FD 或 H360D 或 H360Df (生育能力、胎兒) 或 H362 (影響哺乳期或透過哺乳期產生影響),,,,"Hexabromocyclododecane (HBCD)，CAS 編號為 3194-55-6，風險等級為 1，PubChem CID 為 18529。
該物質屬於慢毒性危害，主要的危害為發育毒性，危害等級為高。根據南韓 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此危害適用於韓國地區，並影響所有產業。
根據南韓 GHS 的規定，該物質在 The Korean National Chemicals Information System (NCiS) 中可以查詢到其 GHS 分類。GreenScreen List Translator 僅包含五大類別的化學物質：需註冊的階段性物質、有毒物質、受限制物質、禁用物質，以及需準備應急措施的物質。每個類別都需分別查詢，因為某些化學物質可能只在其中一個清單上出現。
該法規在韓國地區具有強制性要求，相關清單可通過以下連結查閱：The Korean National Chemicals Information System (NCiS)。該物質的危害分類屬於生殖毒性危害第 1A 或 1B 級或附加級別：H360FD 或 H360D 或 H360Df（生育能力、胎兒）或 H362（影響哺乳期或透過哺乳期產生影響）。"
Hexabromocyclododecane (HBCD),,1,18529,3194-55-6,慢毒性危害,發育毒性,高,日本GHS,相對低,危害等級分類清楚。,日本,所有,Y,"The NITE Chemical Risk Information Platform (NITE-CHRIP) database can be used to search for GHS Classifications for chemicals individually. To retrieve a full list of CASRNs, ""check all the boxes"" in the ""GHS Classification Results by the Japanese Government"" section, which is a subsection under ""Chemical Hazard and Risk Information"".
http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput",生殖毒性危害第1A或1B級或附加級別：H360FD 或 H360D 或 H360Df (生育能力、胎兒) 或 H362 (影響哺乳期或透過哺乳期產生影響),,,,"Hexabromocyclododecane (HBCD)，CAS 編號為 3194-55-6，風險等級為 1，PubChem CID 為 18529。
該物質屬於慢毒性危害，主要的危害為發育毒性，危害等級為高。根據日本 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此危害適用於日本地區，並影響所有產業。
該物質在日本 GHS 分類中被列為生殖毒性危害第 1A 或 1B 級或附加級別，對應的危害代碼為 H360FD 或 H360D 或 H360Df（生育能力、胎兒）或 H362（影響哺乳期或透過哺乳期產生影響）。
該法規在日本地區具有強制性要求，相關清單可通過以下連結查閱：The NITE Chemical Risk Information Platform (NITE-CHRIP) database。該資料庫可用於單獨搜索化學品的 GHS 分類，並可在 ""GHS Classification Results by the Japanese Government"" 部分中選擇所有選項以檢索完整的 CASRNs 清單。"
Hexabromocyclododecane (HBCD),,1,18529,3194-55-6,慢毒性危害,發育毒性,中,日本GHS,相對低,危害等級分類清楚。,日本,所有,Y,"The NITE Chemical Risk Information Platform (NITE-CHRIP) database can be used to search for GHS Classifications for chemicals individually. To retrieve a full list of CASRNs, ""check all the boxes"" in the ""GHS Classification Results by the Japanese Government"" section, which is a subsection under ""Chemical Hazard and Risk Information"".
http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput",生殖毒性危害第2級：H360Fd 或 H361d 或 H361fd (生育能力、胎兒),,,,"Hexabromocyclododecane (HBCD)，CAS 編號為 3194-55-6，風險等級為 1，PubChem CID 為 18529。

該物質屬於慢毒性危害，主要的危害為發育毒性，危害等級為中。根據日本 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。

此危害適用於日本地區，並且適用於所有產業。根據日本 GHS 的分類，該物質被列為生殖毒性危害第 2 級，對應的危害代碼為 H360Fd 或 H361d 或 H361fd（生育能力、胎兒）。

該法規在日本地區具有強制性要求，相關清單可通過以下連結查閱：The NITE Chemical Risk Information Platform (NITE-CHRIP) database。該資料庫可用於單獨搜索化學物質的 GHS 分類，並可在 ""Chemical Hazard and Risk Information"" 下的 ""GHS Classification Results by the Japanese Government"" 部分中選擇所有選項以檢索完整的 CASRNs 清單。

此物質的危害分類屬於生殖毒性危害第 2 級，相關清單會定期更新，並提供所有相關 CAS 編號與調和分類的詳細資訊。"
Hexabromocyclododecane (HBCD),,1,18529,3194-55-6,慢毒性危害,內分泌干擾,高,US EPA ToxCast,相對低,危害等級分類清楚。,,,,,translation missing: zh-TW.hazard_annotation.US EPA ToxCast,translation missing: zh-TW.prediction.Androgen Antagonist,,,"Hexabromocyclododecane (HBCD)，CAS 編號為 3194-55-6，風險等級為 1，PubChem CID 為 18529。
該物質屬於慢毒性危害，主要的危害為內分泌干擾，危害等級為高。根據美國環保署（US EPA）ToxCast 計畫的資料來源，可信度相對較低，但危害等級分類清楚。
目前沒有明確的適用地區和適用產業資訊，且是否具強制性要求也未明確記載。
相關清單和資料可通過以下連結查閱：translation missing: zh-TW.hazard_annotation.US EPA ToxCast。該物質的預測值為 translation missing: zh-TW.prediction.Androgen Antagonist。"
Hexabromocyclododecane (HBCD),,1,18529,3194-55-6,急毒性危害,急性毒性,非常高,美國環保署極度危害物質清單,相對高,包含多種危害終點，危害等級分類模糊。,美國,所有,N,"Link leads to the USEPA Consolidated List of Lists, March 2015. GreenScreen utilizes only the EPCRA Section 302 Extremely Hazardous Substances. These are also listed in 40 CFR Part 355, Appendices A and B.
http://www.epa.gov/epcra/epcracerclacaa-ss112r-consolidated-list-lists-march-2015-version",極度危害物質,,,,"Hexabromocyclododecane（HBCD），CAS 編號為 3194-55-6，風險等級為 1，PubChem CID 為 18529。
該物質屬於急毒性危害，主要的危害為急性毒性，危害等級為非常高。根據美國環保署極度危害物質清單，該資料來源的可信度相對較高，但包含多種危害終點，危害等級分類較為模糊。
此危害適用於美國地區，並影響所有產業。
該物質在美國環保署的極度危害物質清單中列出，該清單包含 EPCRA 第 302 條極度危害物質，並記載於 40 CFR 第 355 部分的附錄 A 和 B。相關清單可通過以下連結查閱：USEPA Consolidated List of Lists, March 2015。GreenScreen 僅使用 EPCRA 第 302 條的極度危害物質。
此清單不具強制性要求，相關清單可通過以下連結查閱：http://www.epa.gov/epcra/epcracerclacaa-ss112r-consolidated-list-lists-march-2015-version。該物質被列為極度危害物質。"
Hexabromocyclododecane (HBCD),,1,18529,3194-55-6,急毒性危害,translation missing: zh-TW.hazard_class.ST-S,中,日本GHS,相對低,危害等級分類清楚。,日本,所有,Y,"The NITE Chemical Risk Information Platform (NITE-CHRIP) database can be used to search for GHS Classifications for chemicals individually. To retrieve a full list of CASRNs, ""check all the boxes"" in the ""GHS Classification Results by the Japanese Government"" section, which is a subsection under ""Chemical Hazard and Risk Information"".
http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput",translation missing: zh-TW.hazard_annotation.GHS_Japan,,,,"Hexabromocyclododecane (HBCD)，CAS 編號為 3194-55-6，風險等級為 1，PubChem CID 為 18529。

該物質屬於急毒性危害，主要的危害為急毒性，危害等級為中。根據日本 GHS 的資料來源，可信度相對較低，且危害等級分類清楚。

此危害適用於日本地區，主要影響所有產業。該物質在日本 GHS 法規中的危害等級分類明確，並且具有強制性要求。

相關清單可通過以下連結查閱：The NITE Chemical Risk Information Platform (NITE-CHRIP) database。該資料庫可用於單獨搜索化學物質的 GHS 分類，並可在 ""Chemical Hazard and Risk Information"" 下的 ""GHS Classification Results by the Japanese Government"" 部分中選擇所有框以檢索完整的 CASRNs 清單。

此物質的危害分類屬於急毒性危害，並且相關清單會隨著法規修訂進行更新。"
Hexabromocyclododecane (HBCD),,1,18529,3194-55-6,急毒性危害,神經毒性 - 單次劑量,中,日本GHS,相對低,危害等級分類清楚。,日本,所有,Y,"The NITE Chemical Risk Information Platform (NITE-CHRIP) database can be used to search for GHS Classifications for chemicals individually. To retrieve a full list of CASRNs, ""check all the boxes"" in the ""GHS Classification Results by the Japanese Government"" section, which is a subsection under ""Chemical Hazard and Risk Information"".
http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput",特定標的器官系統毒性(單一暴露)危害第3級：H336 (麻醉效應),,,,"Hexabromocyclododecane (HBCD)，CAS 編號為 3194-55-6，風險等級為 1，PubChem CID 為 18529。

該物質屬於急毒性危害，主要的危害為神經毒性 - 單次劑量，危害等級為中。根據日本 GHS 的資料來源，可信度相對較低，且危害等級分類清楚。

此危害適用於日本地區，主要影響所有產業。該物質在日本 GHS 法規中的危害等級被列為特定標的器官系統毒性（單一暴露）危害第 3 級，對應 H336（麻醉效應）。

該法規在日本地區具有強制性要求，相關清單可通過以下連結查閱：The NITE Chemical Risk Information Platform (NITE-CHRIP) database。該平台可用於單獨搜索化學物質的 GHS 分類，並可在 ""Chemical Hazard and Risk Information"" 下的 ""GHS Classification Results by the Japanese Government"" 部分中勾選所有選項以檢索完整的 CASRNs 清單。

此物質的危害分類屬於第 3 級。"
