化學物名稱,中文名稱,風險等級,PubChem CID,CAS No.,危害組別,危害名稱,危害等級,資料來源,可信度,危害分類是否清楚,適用地區,適用產業,是否具強制性？,清單連結,註解,額外註解,預測值,Summary,Generated_Text
Tetrachloroethylene,,1,31373,127-18-4,慢毒性危害,致癌性,中,馬來西亞GHS,相對低,危害等級分類清楚。,馬來西亞,C大類「製造業」、G大類「批發及零售業」,Y,"The Chemical Search database provided by the Malaysia Department of Environmental Safety and Health (DOSH) can be used to search for GHS Classifications for individual chemicals only.
http://cims.dosh.gov.my/",致癌性危害第2級：H351,,,,"四氯乙烯（Tetrachloroethylene），CAS 編號為 127-18-4，風險等級為 1，PubChem CID 為 31373。
該物質屬於慢毒性危害，主要的危害為致癌性，危害等級為中。根據馬來西亞 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此危害適用於馬來西亞地區，主要影響製造業（C 類）和批發及零售業（G 類）。
該物質在馬來西亞 GHS 中被列為致癌性危害第 2 級，對應 H351（懷疑致癌）。
相關清單可通過以下連結查閱：The Chemical Search database provided by the Malaysia Department of Environmental Safety and Health (DOSH) can be used to search for GHS Classifications for individual chemicals only. 此清單具有強制性要求。
更多資訊可參考以下連結：http://cims.dosh.gov.my/。"
Tetrachloroethylene,,1,31373,127-18-4,慢毒性危害,致癌性,高,南韓GHS,相對低,危害等級分類清楚。,韓國,所有,Y,"The Korean National Chemicals Information System (NCiS) can be used to search for GHS Classifications for chemicals. GreenScreen List Translator only includes chemicals in 5 broad search categories: Phase-in substances subject to registration, Toxic Substances, Restricted Substances, Prohibited Substances, and Substances requiring preparation for accidents. Search each category, as a chemical may be on one list and not another.
http://ncis.nier.go.kr/en/main.do",致癌性危害第1A或1B級：H350或H350i (吸入性),,,,"四氯乙烯（Tetrachloroethylene），CAS 編號為 127-18-4，風險等級為 1，PubChem CID 為 31373。
該物質屬於慢毒性危害，主要的危害為致癌性，危害等級為高。根據南韓 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此危害適用於韓國地區，並影響所有產業。
根據南韓 GHS 的分類，四氯乙烯被歸類為第 1A 或 1B 級的致癌性危害，並對應 H350 或 H350i（吸入性）。
相關的南韓 GHS 調和分類的最新清單，可通過以下連結查閱：The Korean National Chemicals Information System (NCiS)。該系統可用於搜索化學品的 GHS 分類，GreenScreen List Translator 僅包括 5 個廣泛的搜索類別：需註冊的階段性物質、有毒物質、受限制物質、禁用物質以及需準備事故應對的物質。每個類別都需單獨搜索，因為某些化學品可能只在某一清單中出現。
該法規在韓國地區具有強制性要求，相關清單可通過以下連結查閱：http://ncis.nier.go.kr/en/main.do。此物質的危害分類屬於第 1A 或 1B 級的致癌性危害，並對應 H350 或 H350i（吸入性）。"
Tetrachloroethylene,,1,31373,127-18-4,慢毒性危害,致癌性,高,紐西蘭GHS,相對低,危害等級分類清楚。,紐西蘭,所有,Y,"The Chemical Classification and Information Database (CCID) provided by the New Zealand Hazardous Substances and New Organisms (HSNO) can be used to search for hazards of individual chemicals (first link). New Zealand uses their own classification terminology which need to be converted to GHS classification categories to be used in the List Translator. A document describing the translation from HSNO to GHS classification is available at the second link.
http://www.epa.govt.nz/search-databases/Pages/HSNO-CCID.aspx
http://www.epa.govt.nz/Publications/hsnogen-ghs-nz-hazard.pdf",致癌性危害第1A或1B級：H350或H350i (吸入性),,,,"四氯乙烯（Tetrachloroethylene），CAS 編號為 127-18-4，風險等級為 1，PubChem CID 為 31373。
該物質屬於慢毒性危害，主要的危害為致癌性，危害等級為高。根據紐西蘭 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此危害適用於紐西蘭地區，並影響所有產業。
根據紐西蘭的化學分類和資訊資料庫（CCID），該物質被列為第 1A 或 1B 級的致癌性危害，並對應 H350 或 H350i（吸入性）。
紐西蘭使用其自身的分類術語，這些術語需要轉換為 GHS 分類類別以便在清單翻譯器中使用。相關的翻譯文件可通過以下連結查閱：紐西蘭 HSNO-CCID 資料庫，以及 HSNO 到 GHS 分類的翻譯文件。
這些清單會定期更新，並提供所有相關 CAS 編號與調和分類的 Excel 清單下載功能。此法規在紐西蘭地區具有強制性要求，相關清單可通過以下連結查閱：
[紐西蘭 HSNO-CCID 資料庫](http://www.epa.govt.nz/search-databases/Pages/HSNO-CCID.aspx)
[HSNO 到 GHS 分類的翻譯文件](http://www.epa.govt.nz/Publications/hsnogen-ghs-nz-hazard.pdf)"
Tetrachloroethylene,,1,31373,127-18-4,慢毒性危害,致癌性,中,國際化學品秘書處 - 立即替換清單,相對低,危害等級分類清楚。,全球,所有,Y,"A description of ChemSec is available at the first link below. The current SIN List can be searched or listed in full at the website at the second link below.
http://chemsec.org/about-us
http://sinlist.chemsec.org/",致癌性危害第2級：H351,,,,"四氯乙烯（Tetrachloroethylene），CAS 編號為 127-18-4，風險等級為 1，PubChem CID 為 31373。
該物質屬於慢毒性危害，主要的危害為致癌性，危害等級為中。根據國際化學品秘書處（ChemSec）公告的立即替換清單，該資料來源的可信度相對較低，但危害等級分類清楚。
此危害適用於全球所有地區與產業。
根據 ChemSec 的資料，四氯乙烯被歸類為致癌性危害第2級（H351）。相關清單可通過以下連結查閱：ChemSec 關於我們的介紹，以及當前的 SIN 清單。這些清單會定期更新，並提供所有相關 CAS 編號與調和分類的詳細資訊。
該法規在全球範圍內具有強制性要求，相關清單可通過以下連結查閱：ChemSec 關於我們的介紹，以及 SIN 清單網站。"
Tetrachloroethylene,,1,31373,127-18-4,慢毒性危害,致癌性,高,PubChem資料庫 聯合國GHS,相對低,危害等級分類清楚。,,,,https://ftp.ncbi.nlm.nih.gov/pubchem/Compound/Extras/,translation missing: zh-TW.hazard_annotation.H350,,,,"四氯乙烯（Tetrachloroethylene），CAS 編號為 127-18-4，風險等級為 1，PubChem CID 為 31373。
該物質屬於慢毒性危害，主要的危害為致癌性，危害等級為高。根據 PubChem 資料庫和聯合國 GHS 的資料來源，該資料來源的可信度相對較低，但危害等級分類清楚。
目前沒有明確指出該危害適用的地區和產業，且是否具強制性也未明確說明。
相關清單可通過以下連結查閱：PubChem 資料庫。該清單包含相關的 CAS 編號與物質的詳細資料。"
Tetrachloroethylene,,1,31373,127-18-4,慢毒性危害,致癌性,中,PubChem資料庫 聯合國GHS,相對低,危害等級分類清楚。,,,,https://ftp.ncbi.nlm.nih.gov/pubchem/Compound/Extras/,致癌性危害第2級：H351,,,,"四氯乙烯（Tetrachloroethylene），CAS 編號為 127-18-4，風險等級為 1，PubChem CID 為 31373。
該物質屬於慢毒性危害，主要的危害為致癌性，危害等級為中。根據 PubChem 資料庫和聯合國 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此物質的危害適用於所有地區與產業，並且在聯合國 GHS 中被列為第 2 級的致癌性危害，對應的危害說明為 H351。
相關清單可通過以下連結查閱：PubChem 資料庫。此清單不具強制性要求。"
Tetrachloroethylene,,1,31373,127-18-4,慢毒性危害,致癌性,,translation missing: zh-TW.list_name.US OSHA - TRI Carcinogens,相對低,危害等級分類清楚。,美國,所有,Y,https://www.epa.gov/system/files/documents/2023-01/Toxics%20Release%20Inventory%20Basis%20of%20OSHA%20Carcinogens.pdf,,,Toxics Release Inventory (TRI) Program,,"四氯乙烯（Tetrachloroethylene），CAS 編號為 127-18-4，風險等級為 1，PubChem CID 為 31373。
該物質屬於慢毒性危害，主要的危害為致癌性，危害等級未明確標示。根據美國職業安全與健康管理局（US OSHA）毒性釋放清單（TRI Carcinogens），該資料來源的可信度相對較低，但危害等級分類清楚。
此危害適用於美國地區，並影響所有產業。
該物質在美國 OSHA 的毒性釋放清單中列出，該清單包含致癌性物質，且相關 CAS 編號記載於美國環保署（EPA）發布的文件中，並會隨著法規修訂進行更新。
該法規在美國地區具有強制性要求，相關清單可通過以下連結查閱：[Toxics Release Inventory (TRI) Program](https://www.epa.gov/system/files/documents/2023-01/Toxics%20Release%20Inventory%20Basis%20of%20OSHA%20Carcinogens.pdf)。此物質的危害分類屬於第一級或第二級。"
Tetrachloroethylene,,1,31373,127-18-4,慢毒性危害,致癌性,,translation missing: zh-TW.list_name.Classification model: ToxTree,相對低,包含多種危害終點，危害等級分類模糊。,,所有,N,,,高度/中度毒性,Negative for genotoxic carcinogenicity:YES; Negative for nongenotoxic carcinogenicity:NO; Potential S. typhimurium TA100 mutagen based on QSAR:NO; Potential carcinogen based on QSAR:NO,,"四氯乙烯（Tetrachloroethylene），CAS 編號為 127-18-4，風險等級為 1，PubChem CID 為 31373。
該物質屬於慢毒性危害，主要的危害為致癌性，危害等級未明確標示。根據 ToxTree 分類模型的資料來源，可信度相對較低，且危害等級分類模糊，包含多種危害終點。
此危害適用於所有地區與產業。
該物質的危害分類尚未明確，且不具強制性要求。相關清單或資料來源未提供具體連結或註解。
根據預測值，四氯乙烯具有高度或中度毒性，並且在基因毒性致癌性測試中為陰性；在非基因毒性致癌性測試中為陰性；根據 QSAR 模型，對 S. typhimurium TA100 的致突變性為陰性，且根據 QSAR 模型，潛在致癌性為陰性。"
Tetrachloroethylene,,1,31373,127-18-4,慢毒性危害,致突變性,低,美國環保署CompTox資料庫,相對高,包含多種危害終點，危害等級分類模糊。,,,,https://www.epa.gov/chemical-research/comptox-chemicals-dashboard,translation missing: zh-TW.hazard_annotation.US EPA CompTox,低毒性,,,"四氯乙烯（Tetrachloroethylene），CAS 編號為 127-18-4，風險等級為 1，PubChem CID 為 31373。
該物質屬於慢毒性危害，主要的危害為致突變性，危害等級為低。根據美國環保署 CompTox 資料庫的資料來源，可信度相對較高，但包含多種危害終點，危害等級分類模糊。
此物質的危害適用地區與產業未明確記載。
相關清單可通過以下連結查閱：美國環保署 CompTox 化學物質儀表板。該資料庫提供了多種化學物質的詳細資訊，並且會定期更新。
此物質的危害分類屬於低毒性，且該清單不具強制性要求。"
Tetrachloroethylene,,1,31373,127-18-4,慢毒性危害,致突變性,高,QSAR模型 支持向量機 Polynomial核心,相對低,危害等級分類清楚。,,,,,translation missing: zh-TW.hazard_annotation.to_prec_che_wFG_mw1300_svm_poly.csv,高度/中度毒性,,,"四氯乙烯（Tetrachloroethylene），CAS 編號為 127-18-4，風險等級為 1，PubChem CID 為 31373。
該物質屬於慢毒性危害，主要的危害為致突變性，危害等級為高。根據 QSAR 模型中的支持向量機 Polynomial 核心的資料來源，可信度相對較低，但危害等級分類清楚。
此物質的危害分類適用於所有地區與產業，並且不具強制性要求。
相關清單與資料可通過以下連結查閱：translation missing: zh-TW.hazard_annotation.to_prec_che_wFG_mw1300_svm_poly.csv。該物質被分類為高度或中度毒性。"
Tetrachloroethylene,,1,31373,127-18-4,慢毒性危害,致突變性,高,QSAR模型 支持向量機 RBF核心,相對低,危害等級分類清楚。,,,,,translation missing: zh-TW.hazard_annotation.to_prec_che_wFG_mw1300_svm_rbf.csv,高度/中度毒性,,,"四氯乙烯（Tetrachloroethylene），CAS 編號為 127-18-4，風險等級為 1，PubChem CID 為 31373。
該物質屬於慢毒性危害，主要的危害為致突變性，危害等級為高。根據 QSAR 模型中的支持向量機 RBF 核心的資料來源，可信度相對較低，但危害等級分類清楚。
此物質的危害適用地區與產業未明確記載，且是否具強制性要求也未明確說明。
相關清單與更多資料可通過以下連結查閱：translation missing: zh-TW.hazard_annotation.to_prec_che_wFG_mw1300_svm_rbf.csv。該物質被分類為高度或中度毒性。"
Tetrachloroethylene,,1,31373,127-18-4,慢毒性危害,致突變性,高,QSAR模型 決策樹 C5.0,相對低,危害等級分類清楚。,,,,,translation missing: zh-TW.hazard_annotation.to_prec_che_w_FG_mw1300_c5.csv,高度/中度毒性,,,"四氯乙烯（Tetrachloroethylene），CAS 編號為 127-18-4，風險等級為 1，PubChem CID 為 31373。
該物質屬於慢毒性危害，主要的危害為致突變性，危害等級為高。根據 QSAR 模型決策樹 C5.0 的資料來源，可信度相對較低，但危害等級分類清楚。
此物質的適用地區與適用產業未明確記載，且是否具強制性要求也未明確說明。
相關清單可通過以下連結查閱：translation missing: zh-TW.hazard_annotation.to_prec_che_w_FG_mw1300_c5.csv。該物質被註解為高度/中度毒性。額外註解與預測值未提供。"
Tetrachloroethylene,,1,31373,127-18-4,慢毒性危害,致突變性,高,QSAR模型 隨機森林,相對低,危害等級分類清楚。,,,,,translation missing: zh-TW.hazard_annotation.to_prec_che_w_FG_mw1300_rf.csv,高度/中度毒性,,,"四氯乙烯（Tetrachloroethylene），CAS 編號為 127-18-4，風險等級為 1，PubChem CID 為 31373。
該物質屬於慢毒性危害，主要的危害為致突變性，危害等級為高。根據 QSAR 模型隨機森林的資料來源，可信度相對較低，但危害等級分類清楚。
此物質的危害適用地區與產業未明確記載，且是否具強制性要求也未明確說明。
相關清單與連結未提供，僅有註解指出資料來源為 ""translation missing: zh-TW.hazard_annotation.to_prec_che_w_FG_mw1300_rf.csv""。
該物質被標註為高度或中度毒性，額外註解未提供。"
Tetrachloroethylene,,1,31373,127-18-4,慢毒性危害,生殖毒性,中,日本GHS,相對低,危害等級分類清楚。,日本,所有,Y,"The NITE Chemical Risk Information Platform (NITE-CHRIP) database can be used to search for GHS Classifications for chemicals individually. To retrieve a full list of CASRNs, ""check all the boxes"" in the ""GHS Classification Results by the Japanese Government"" section, which is a subsection under ""Chemical Hazard and Risk Information"".
http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput",生殖毒性危害第2級：H360Df 或 H361f 或 H361fd (生育能力、胎兒),,,,"四氯乙烯（Tetrachloroethylene），CAS 編號為 127-18-4，風險等級為 1，PubChem CID 為 31373。
該物質屬於慢毒性危害，主要的危害為生殖毒性，危害等級為中。根據日本 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此危害適用於日本地區，並影響所有產業。
根據日本 GHS 的分類，四氯乙烯被歸類為生殖毒性危害第 2 級，對應的危害代碼為 H360Df 或 H361f 或 H361fd（生育能力、胎兒）。
相關清單可通過以下連結查閱：The NITE Chemical Risk Information Platform (NITE-CHRIP) database。該資料庫可用於單獨搜索化學品的 GHS 分類，並可在 ""GHS Classification Results by the Japanese Government"" 部分中選擇所有框以檢索完整的 CASRNs 清單，這是 ""Chemical Hazard and Risk Information"" 下的一個子部分。
此法規在日本地區具有強制性要求，相關清單可通過以下連結查閱：http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput。"
