化學物名稱,中文名稱,風險等級,PubChem CID,CAS No.,危害組別,危害名稱,危害等級,資料來源,可信度,危害分類是否清楚,適用地區,適用產業,是否具強制性？,清單連結,註解,額外註解,預測值,Summary,Generated_Text
Di(2-ethylhexyl)phthalate (DEHP) ,,1,8343,117-81-7,慢毒性危害,致癌性,,translation missing: zh-TW.list_name.US OSHA - TRI Carcinogens,相對低,危害等級分類清楚。,美國,所有,Y,https://www.epa.gov/system/files/documents/2023-01/Toxics%20Release%20Inventory%20Basis%20of%20OSHA%20Carcinogens.pdf,,,Toxics Release Inventory (TRI) Program,,"Di(2-ethylhexyl)phthalate (DEHP)，CAS 編號為 117-81-7，風險等級為 1，PubChem CID 為 8343。
該物質屬於慢毒性危害，主要的危害為致癌性，危害等級未明確標示。根據美國職業安全與健康管理局（US OSHA）公告的有毒物質釋放清單（TRI），該資料來源的可信度相對較低，但危害等級分類清楚。
此危害適用於美國地區，並影響所有產業。
該物質在美國 OSHA 的 TRI 清單中列出，該清單包含致癌性物質，且相關 CAS 編號記載於 TRI 計劃的文件中，並會隨著法規修訂進行更新。
該法規在美國地區具有強制性要求，相關清單可通過以下連結查閱：[Toxics Release Inventory (TRI) Program](https://www.epa.gov/system/files/documents/2023-01/Toxics%20Release%20Inventory%20Basis%20of%20OSHA%20Carcinogens.pdf)。此物質的危害分類屬於第一級或第二級。"
Di(2-ethylhexyl)phthalate (DEHP) ,,1,8343,117-81-7,慢毒性危害,致癌性,,translation missing: zh-TW.list_name.Classification model: ToxTree,相對低,包含多種危害終點，危害等級分類模糊。,,所有,N,,,高度/中度毒性,Negative for genotoxic carcinogenicity:YES; Negative for nongenotoxic carcinogenicity:NO; Potential S. typhimurium TA100 mutagen based on QSAR:NO; Potential carcinogen based on QSAR:NO,,"Di(2-ethylhexyl)phthalate (DEHP)，CAS 編號為 117-81-7，風險等級為 1，PubChem CID 為 8343。

該物質屬於慢毒性危害，主要的危害為致癌性。根據 ToxTree 分類模型的資料來源，該資料來源的可信度相對較低，且危害等級分類模糊，包含多種危害終點。

此物質的危害適用於所有地區與產業。根據 ToxTree 模型的預測，DEHP 具有高度或中度毒性。具體來說，該模型預測 DEHP 對基因毒性致癌性為陰性，對非基因毒性致癌性為陰性，基於 QSAR 的 S. typhimurium TA100 突變原性為陰性，基於 QSAR 的潛在致癌性為陰性。

該物質的危害分類不具強制性要求，且目前沒有相關清單連結提供進一步查閱。"
Di(2-ethylhexyl)phthalate (DEHP) ,,1,8343,117-81-7,慢毒性危害,致突變性,低,美國環保署CompTox資料庫,相對高,包含多種危害終點，危害等級分類模糊。,,,,https://www.epa.gov/chemical-research/comptox-chemicals-dashboard,translation missing: zh-TW.hazard_annotation.US EPA CompTox,低毒性,,,"Di(2-ethylhexyl)phthalate (DEHP)，CAS 編號為 117-81-7，風險等級為 1，PubChem CID 為 8343。
該物質屬於慢毒性危害，主要的危害為致突變性，危害等級為低。根據美國環保署CompTox資料庫的資料來源，可信度相對較高，但包含多種危害終點，危害等級分類模糊。
此物質的適用地區和適用產業未明確記載，且是否具強制性也未明確說明。
相關清單可通過以下連結查閱：美國環保署CompTox化學物質儀表板。該資料庫提供了關於DEHP的低毒性註解，但具體的危害分類和預測值未提供。"
Di(2-ethylhexyl)phthalate (DEHP) ,,1,8343,117-81-7,慢毒性危害,致突變性,低,QSAR模型 支持向量機 Polynomial核心,相對低,危害等級分類清楚。,,,,,translation missing: zh-TW.hazard_annotation.to_prec_che_wFG_mw1300_svm_poly.csv,輕度毒性,,,"Di(2-ethylhexyl)phthalate (DEHP)，CAS 編號為 117-81-7，風險等級為 1，PubChem CID 為 8343。
該物質屬於慢毒性危害，主要的危害為致突變性，危害等級為低。根據 QSAR 模型中的支持向量機 Polynomial 核心的資料來源，可信度相對較低，且危害等級分類清楚。
此物質的危害分類屬於輕度毒性。由於資料中未提供適用地區與產業的具體資訊，無法確定其適用範圍。
相關清單與法規連結未提供，因此無法進一步查閱具體的法規要求與清單內容。該資料的註解中提到 ""translation missing: zh-TW.hazard_annotation.to_prec_che_wFG_mw1300_svm_poly.csv""，可能表示資料翻譯或轉換過程中存在缺失。
此物質的危害分類屬於低等級，且未具強制性要求。"
Di(2-ethylhexyl)phthalate (DEHP) ,,1,8343,117-81-7,慢毒性危害,致突變性,低,QSAR模型 支持向量機 RBF核心,相對低,危害等級分類清楚。,,,,,translation missing: zh-TW.hazard_annotation.to_prec_che_wFG_mw1300_svm_rbf.csv,輕度毒性,,,"Di(2-ethylhexyl)phthalate (DEHP)，CAS 編號為 117-81-7，風險等級為 1，PubChem CID 為 8343。
該物質屬於慢毒性危害，主要的危害為致突變性，危害等級為低。根據 QSAR 模型中的支持向量機 RBF 核心的資料來源，可信度相對較低，但危害等級分類清楚。
此物質的危害適用地區與產業未明確記載，且是否具強制性要求也未明確說明。
相關清單與資料可通過以下連結查閱：translation missing: zh-TW.hazard_annotation.to_prec_che_wFG_mw1300_svm_rbf.csv。
該物質被認為具有輕度毒性。"
Di(2-ethylhexyl)phthalate (DEHP) ,,1,8343,117-81-7,慢毒性危害,致突變性,低,QSAR模型 決策樹 C5.0,相對低,危害等級分類清楚。,,,,,translation missing: zh-TW.hazard_annotation.to_prec_che_w_FG_mw1300_c5.csv,輕度毒性,,,"Di(2-ethylhexyl)phthalate (DEHP)，CAS 編號為 117-81-7，風險等級為 1，PubChem CID 為 8343。
該物質屬於慢毒性危害，主要的危害為致突變性，危害等級為低。根據 QSAR 模型決策樹 C5.0 的資料來源，可信度相對較低，但危害等級分類清楚。
此物質的危害適用地區和產業未明確記載，且是否具強制性要求也未明確說明。
相關清單可通過以下連結查閱：translation missing: zh-TW.hazard_annotation.to_prec_che_w_FG_mw1300_c5.csv。該物質被註解為輕度毒性。"
Di(2-ethylhexyl)phthalate (DEHP) ,,1,8343,117-81-7,慢毒性危害,致突變性,低,QSAR模型 隨機森林,相對低,危害等級分類清楚。,,,,,translation missing: zh-TW.hazard_annotation.to_prec_che_w_FG_mw1300_rf.csv,輕度毒性,,,"Di(2-ethylhexyl)phthalate (DEHP)，CAS 編號為 117-81-7，風險等級為 1，PubChem CID 為 8343。
該物質屬於慢毒性危害，主要的危害為致突變性，危害等級為低。根據 QSAR 模型隨機森林的資料來源，可信度相對較低，但危害等級分類清楚。
此物質的危害適用地區與產業未明確記載，且是否具強制性要求也未明確說明。
相關清單與資料可通過以下連結查閱：translation missing: zh-TW.hazard_annotation.to_prec_che_w_FG_mw1300_rf.csv。
該物質被認為具有輕度毒性。"
Di(2-ethylhexyl)phthalate (DEHP) ,,1,8343,117-81-7,慢毒性危害,生殖毒性,高,歐盟GHS,相對高,危害等級分類清楚。,歐盟,C大類「製造業」,Y,"ECHA provides an updated excel list of all harmonized classifications. Access the full list of CASRNs with associated harmonized GHS classifications using the first link below (Export search results function is at the bottom of the page).
https://echa.europa.eu/information-on-chemicals/cl-inventory-database
https://echa.europa.eu/information-on-chemicals/annex-vi-to-clp",生殖毒性危害第1A或1B級：H360F 或 H360FD 或 H360Fd (生育能力、胎兒),,,,"Di(2-ethylhexyl)phthalate (DEHP)，CAS 編號為 117-81-7，風險等級為 1，PubChem CID 為 8343。
該物質屬於慢毒性危害，主要的危害為生殖毒性，危害等級為高。根據歐盟 GHS 的資料來源，可信度相對較高，且危害等級分類清楚。
此危害適用於歐盟地區，主要影響製造業（C 類）。
該物質在歐盟 GHS 調和分類中被列為第 1A 或 1B 級的生殖毒性危害，並對應 H360F 或 H360FD 或 H360Fd（生育能力、胎兒）。
相關的歐盟 GHS 調和分類的最新清單，可通過以下連結查閱：化學物質資訊資料庫，以及 CLP 法規附錄 VI。這些清單會定期更新，並提供所有相關 CAS 編號與調和分類的 Excel 清單下載功能。
該法規在歐盟地區具有強制性要求，相關清單可通過以下連結查閱：
- [ECHA 化學物質資訊資料庫](https://echa.europa.eu/information-on-chemicals/cl-inventory-database)
- [CLP 法規附錄 VI](https://echa.europa.eu/information-on-chemicals/annex-vi-to-clp)

該物質的危害分類屬於第 1A 或 1B 級。"
Di(2-ethylhexyl)phthalate (DEHP) ,,1,8343,117-81-7,慢毒性危害,生殖毒性,高,美國國家毒物計畫非癌症健康影響評估-繁殖或發育專著清單,相對高,危害等級分類清楚。,美國,所有,N,"The NIEHS Office of Health Assessment and Translation (OHAT) can be found at the first link. Reports and monographs from NTP studies (ongoing and completed) can be found at the second link.
http://www.niehs.nih.gov/research/atniehs/dntp/assoc/ohat/index.cfm
http://ntp.niehs.nih.gov/pubhealth/hat/noms/index.html",translation missing: zh-TW.hazard_annotation.Clear Evidence of Adverse Effects – Reproductive,,,,"Di(2-ethylhexyl)phthalate (DEHP)，CAS 編號為 117-81-7，風險等級為 1，PubChem CID 為 8343。
該物質屬於慢毒性危害，主要的危害為生殖毒性，危害等級為高。根據美國國家毒物計畫非癌症健康影響評估-繁殖或發育專著清單，該資料來源的可信度相對較高，且危害等級分類清楚。
此危害適用於美國地區，並影響所有產業。
該物質在美國國家毒物計畫（NTP）的報告和專著中列出，相關清單可通過以下連結查閱：NIEHS 健康評估與翻譯辦公室（OHAT）以及 NTP 研究報告和專著。這些清單會定期更新，並提供所有相關 CAS 編號與調和分類的資料。
此清單不具強制性要求，相關連結如下：
- [NIEHS 健康評估與翻譯辦公室（OHAT）](http://www.niehs.nih.gov/research/atniehs/dntp/assoc/ohat/index.cfm)
- [NTP 研究報告和專著](http://ntp.niehs.nih.gov/pubhealth/hat/noms/index.html)

該物質的危害分類屬於明確的生殖毒性，並有明確的不良影響證據。"
Di(2-ethylhexyl)phthalate (DEHP) ,,1,8343,117-81-7,慢毒性危害,生殖毒性,高,美國國家毒物計畫非癌症健康影響評估-繁殖或發育專著清單,相對高,危害等級分類清楚。,美國,所有,N,"The NIEHS Office of Health Assessment and Translation (OHAT) can be found at the first link. Reports and monographs from NTP studies (ongoing and completed) can be found at the second link.
http://www.niehs.nih.gov/research/atniehs/dntp/assoc/ohat/index.cfm
http://ntp.niehs.nih.gov/pubhealth/hat/noms/index.html",translation missing: zh-TW.hazard_annotation.Insufficient Evidence for a Conclusion – Reproductive Toxicity,,,,"Di(2-ethylhexyl)phthalate (DEHP)，CAS 編號為 117-81-7，風險等級為 1，PubChem CID 為 8343。
該物質屬於慢毒性危害，主要的危害為生殖毒性，危害等級為高。根據美國國家毒物計畫非癌症健康影響評估-繁殖或發育專著清單，該資料來源的可信度相對較高，且危害等級分類清楚。
此危害適用於美國地區，並影響所有產業。
該物質在美國國家毒物計畫（NTP）的報告和專著中列出，這些報告和專著包括正在進行和已完成的研究。相關清單可通過以下連結查閱：NIEHS 健康評估與翻譯辦公室（OHAT）以及 NTP 的報告和專著。
這些清單會定期更新，並提供所有相關 CAS 編號與調和分類的資料。此清單不具強制性要求。"
Di(2-ethylhexyl)phthalate (DEHP) ,,1,8343,117-81-7,慢毒性危害,生殖毒性,高,美國加州第65號提案,相對高,危害等級分類清楚。,加利福尼亞州 美國,所有,Y,"Prop 65 descriptive information is at the first link below. The second link provides the current list of substances.
http://oehha.ca.gov/proposition-65/about-proposition-65
http://oehha.ca.gov/proposition-65/proposition-65-list",translation missing: zh-TW.hazard_annotation.Reproductive Toxicity – Male or Female,,,,"Di(2-ethylhexyl)phthalate（DEHP），CAS 編號為 117-81-7，風險等級為 1，PubChem CID 為 8343。
該物質屬於慢毒性危害，主要的危害為生殖毒性，危害等級為高。根據美國加州第65號提案的資料來源，可信度相對較高，且危害等級分類清楚。
此危害適用於加利福尼亞州，美國，並影響所有產業。
該物質在加州第65號提案中列出，該清單包含生殖毒性物質，且相關 CAS 編號記載於提案中，並會隨著法規修訂進行更新。
該法規在加利福尼亞州具有強制性要求，相關清單可通過以下連結查閱：Proposition 65 descriptive information 以及 Proposition 65 list。此物質的危害分類屬於生殖毒性 – 男性或女性。"
Di(2-ethylhexyl)phthalate (DEHP) ,,1,8343,117-81-7,慢毒性危害,生殖毒性,高,加拿大工作場所有害物質訊息系統 2015 分類清單,相對低,危害等級分類清楚。,加拿大,所有,Y,"Description of the WHMIS is available at the first link below. The Quebec CSST site (second link) contains a list of controlled products, also available by CAS number and as a txt or PDF file.
http://www.hc-sc.gc.ca/ewh-semt/occup-travail/whmis-simdut/index-eng.php
http://www.csst.qc.ca/en/prevention/reptox/Pages/list-whmis-1988-cas-50-84.aspx",生殖毒性危害第1A或1B級：H360F 或 H360FD 或 H360Fd (生育能力、胎兒),,,,"Di(2-ethylhexyl)phthalate (DEHP)，CAS 編號為 117-81-7，風險等級為 1，PubChem CID 為 8343。
該物質屬於慢毒性危害，主要的危害為生殖毒性，危害等級為高。根據加拿大工作場所有害物質訊息系統 2015 分類清單，該資料來源的可信度相對較低，但危害等級分類清楚。
此危害適用於加拿大地區，並影響所有產業。
根據 WHMIS（工作場所有害物質訊息系統），DEHP 被歸類為生殖毒性危害第 1A 或 1B 級，對應的危害代碼為 H360F 或 H360FD 或 H360Fd（生育能力、胎兒）。
該法規在加拿大地區具有強制性要求，相關清單可通過以下連結查閱：Description of the WHMIS is available at the first link below. The Quebec CSST site (second link) contains a list of controlled products, also available by CAS number and as a txt or PDF file. 
http://www.hc-sc.gc.ca/ewh-semt/occup-travail/whmis-simdut/index-eng.php 
http://www.csst.qc.ca/en/prevention/reptox/Pages/list-whmis-1988-cas-50-84.aspx。"
Di(2-ethylhexyl)phthalate (DEHP) ,,1,8343,117-81-7,慢毒性危害,生殖毒性,中,加拿大工作場所有害物質訊息系統 2015 分類清單,相對低,危害等級分類清楚。,加拿大,所有,Y,"Description of the WHMIS is available at the first link below. The Quebec CSST site (second link) contains a list of controlled products, also available by CAS number and as a txt or PDF file.
http://www.hc-sc.gc.ca/ewh-semt/occup-travail/whmis-simdut/index-eng.php
http://www.csst.qc.ca/en/prevention/reptox/Pages/list-whmis-1988-cas-50-84.aspx",生殖毒性危害第2級：H360Df 或 H361f 或 H361fd (生育能力、胎兒),,,,"Di(2-ethylhexyl)phthalate (DEHP)，CAS 編號為 117-81-7，風險等級為 1，PubChem CID 為 8343。
該物質屬於慢毒性危害，主要的危害為生殖毒性，危害等級為中。根據加拿大工作場所有害物質訊息系統 2015 分類清單，該資料來源的可信度相對較低，但危害等級分類清楚。
此危害適用於加拿大地區，並影響所有產業。
該物質在加拿大工作場所有害物質訊息系統（WHMIS）中列出，該清單包含所有受控產品，並可按 CAS 編號查詢，且提供 txt 或 PDF 格式的下載功能。
該法規在加拿大地區具有強制性要求，相關清單可通過以下連結查閱：WHMIS 說明，及 Quebec CSST 網站的受控產品清單。
此物質的生殖毒性危害被列為第 2 級，對應 H360Df 或 H361f 或 H361fd（生育能力、胎兒）。"
Di(2-ethylhexyl)phthalate (DEHP) ,,1,8343,117-81-7,慢毒性危害,生殖毒性,高,澳洲GHS,相對低,危害等級分類清楚。,澳洲,所有,Y,"The Hazardous Chemical Information System (HCIS) is a database that allows you to find information on chemicals that have been classified in accordance with the GHS. Download the list using the link below.
http://hsis.safeworkaustralia.gov.au/GHSInformation/GHS_Hazardous_Chemical_Information_List",生殖毒性危害第1A或1B級：H360F 或 H360FD 或 H360Fd (生育能力、胎兒),,,,"Di(2-ethylhexyl)phthalate (DEHP)，CAS 編號為 117-81-7，風險等級為 1，PubChem CID 為 8343。
該物質屬於慢毒性危害，主要的危害為生殖毒性，危害等級為高。根據澳洲 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此危害適用於澳洲地區，並影響所有產業。
根據澳洲 GHS 的分類，DEHP 被歸類為第 1A 或 1B 級的生殖毒性危害，並對應 H360F（可能損害生育能力）、H360FD（可能損害生育能力和胎兒）或 H360Fd（可能損害胎兒）。
相關的澳洲 GHS 調和分類的最新清單，可通過以下連結查閱：The Hazardous Chemical Information System (HCIS)，該資料庫允許查詢根據 GHS 分類的化學物質資訊。清單可通過以下連結下載：http://hsis.safeworkaustralia.gov.au/GHSInformation/GHS_Hazardous_Chemical_Information_List。
此清單在澳洲地區具有強制性要求。"
