化學物名稱,中文名稱,風險等級,PubChem CID,CAS No.,危害組別,危害名稱,危害等級,資料來源,可信度,危害分類是否清楚,適用地區,適用產業,是否具強制性？,清單連結,註解,額外註解,預測值,Summary,Generated_Text
Tetrabromobisphenol A (TBBPA),,1,6618,79-94-7,慢毒性危害,致突變性,低,QSAR模型 支持向量機 RBF核心,相對低,危害等級分類清楚。,,,,,translation missing: zh-TW.hazard_annotation.to_prec_che_wFG_mw1300_svm_rbf.csv,輕度毒性,,,"四溴雙酚A（Tetrabromobisphenol A, TBBPA），CAS 編號為 79-94-7，風險等級為 1，PubChem CID 為 6618。

該物質屬於慢毒性危害，主要的危害為致突變性，危害等級為低。根據 QSAR 模型支持向量機 RBF 核心的資料來源，可信度相對較低，且危害等級分類清楚。

目前沒有明確指出此危害適用的地區與產業，且是否具強制性要求也未明確說明。相關清單連結為 translation missing: zh-TW.hazard_annotation.to_prec_che_wFG_mw1300_svm_rbf.csv。

註解指出該物質具有輕度毒性，並無額外註解或預測值。"
Tetrabromobisphenol A (TBBPA),,1,6618,79-94-7,慢毒性危害,致突變性,低,QSAR模型 決策樹 C5.0,相對低,危害等級分類清楚。,,,,,translation missing: zh-TW.hazard_annotation.to_prec_che_w_FG_mw1300_c5.csv,輕度毒性,,,"四溴雙酚A（Tetrabromobisphenol A, TBBPA），CAS 編號為 79-94-7，風險等級為 1，PubChem CID 為 6618。
該物質屬於慢毒性危害，主要的危害為致突變性，危害等級為低。根據 QSAR 模型決策樹 C5.0 的資料來源，可信度相對較低，且危害等級分類清楚。
此物質的危害適用地區與產業未明確記載，且是否具強制性要求也未明確說明。
相關清單與資料可通過以下連結查閱：translation missing: zh-TW.hazard_annotation.to_prec_che_w_FG_mw1300_c5.csv。
該物質被註解為輕度毒性，並無額外註解或預測值。"
Tetrabromobisphenol A (TBBPA),,1,6618,79-94-7,慢毒性危害,致突變性,低,QSAR模型 隨機森林,相對低,危害等級分類清楚。,,,,,translation missing: zh-TW.hazard_annotation.to_prec_che_w_FG_mw1300_rf.csv,輕度毒性,,,"Tetrabromobisphenol A (TBBPA)，CAS 編號為 79-94-7，風險等級為 1，PubChem CID 為 6618。
該物質屬於慢毒性危害，主要的危害為致突變性，危害等級為低。根據 QSAR 模型隨機森林的資料來源，可信度相對較低，但危害等級分類清楚。
此物質的危害適用地區與產業未明確記載，且是否具強制性要求也未明確說明。
相關清單與資料可通過以下連結查閱：translation missing: zh-TW.hazard_annotation.to_prec_che_w_FG_mw1300_rf.csv。該物質被認為具有輕度毒性。"
Tetrabromobisphenol A (TBBPA),,1,6618,79-94-7,慢毒性危害,生殖毒性,高,日本GHS,相對低,危害等級分類清楚。,日本,所有,Y,"The NITE Chemical Risk Information Platform (NITE-CHRIP) database can be used to search for GHS Classifications for chemicals individually. To retrieve a full list of CASRNs, ""check all the boxes"" in the ""GHS Classification Results by the Japanese Government"" section, which is a subsection under ""Chemical Hazard and Risk Information"".
http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput",生殖毒性危害第1A或1B級：H360F 或 H360FD 或 H360Fd (生育能力、胎兒),,,,"四溴雙酚A（Tetrabromobisphenol A, TBBPA），CAS 編號為 79-94-7，風險等級為 1，PubChem CID 為 6618。

該物質屬於慢毒性危害，主要的危害為生殖毒性，危害等級為高。根據日本 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。

此危害適用於日本地區，並影響所有產業。該物質在日本 GHS 分類中被列為第 1A 或 1B 級的生殖毒性危害，對應的危害標示為 H360F 或 H360FD 或 H360Fd（生育能力、胎兒）。

相關的日本 GHS 分類清單可通過以下連結查閱：The NITE Chemical Risk Information Platform (NITE-CHRIP) database。該資料庫可用於單獨搜索化學物質的 GHS 分類，並可在 ""GHS Classification Results by the Japanese Government"" 部分中選擇所有選項以檢索完整的 CASRNs 清單，這是 ""Chemical Hazard and Risk Information"" 下的一個子部分。

此法規在日本地區具有強制性要求，相關清單可通過以下連結查閱：http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput。該清單包含生殖毒性危害第 1A 或 1B 級的物質，並會隨著法規修訂進行更新。"
Tetrabromobisphenol A (TBBPA),,1,6618,79-94-7,慢毒性危害,生殖毒性,中,日本GHS,相對低,危害等級分類清楚。,日本,所有,Y,"The NITE Chemical Risk Information Platform (NITE-CHRIP) database can be used to search for GHS Classifications for chemicals individually. To retrieve a full list of CASRNs, ""check all the boxes"" in the ""GHS Classification Results by the Japanese Government"" section, which is a subsection under ""Chemical Hazard and Risk Information"".
http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput",生殖毒性危害第2級：H360Df 或 H361f 或 H361fd (生育能力、胎兒),,,,"Tetrabromobisphenol A (TBBPA)，CAS 編號為 79-94-7，風險等級為 1，PubChem CID 為 6618。
該物質屬於慢毒性危害，主要的危害為生殖毒性，危害等級為中。根據日本 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此危害適用於日本地區，並影響所有產業。
根據日本 GHS 的分類，TBBPA 被歸類為生殖毒性危害第 2 級，對應的危害代碼為 H360Df 或 H361f 或 H361fd（生育能力、胎兒）。
該物質在日本具有強制性要求，相關清單可通過以下連結查閱：The NITE Chemical Risk Information Platform (NITE-CHRIP) database。該資料庫可用於單獨搜索化學物質的 GHS 分類，並可在 ""GHS Classification Results by the Japanese Government"" 部分中選擇所有選項以檢索完整的 CASRNs 清單。
此物質的危害分類屬於第 2 級。"
Tetrabromobisphenol A (TBBPA),,1,6618,79-94-7,慢毒性危害,發育毒性,高,日本GHS,相對低,危害等級分類清楚。,日本,所有,Y,"The NITE Chemical Risk Information Platform (NITE-CHRIP) database can be used to search for GHS Classifications for chemicals individually. To retrieve a full list of CASRNs, ""check all the boxes"" in the ""GHS Classification Results by the Japanese Government"" section, which is a subsection under ""Chemical Hazard and Risk Information"".
http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput",生殖毒性危害第1A或1B級或附加級別：H360FD 或 H360D 或 H360Df (生育能力、胎兒) 或 H362 (影響哺乳期或透過哺乳期產生影響),,,,"四溴雙酚A（Tetrabromobisphenol A, TBBPA），CAS 編號為 79-94-7，風險等級為 1，PubChem CID 為 6618。

該物質屬於慢毒性危害，主要的危害為發育毒性，危害等級為高。根據日本 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。

此危害適用於日本地區，並且影響所有產業。該物質在日本 GHS 法規中具有強制性要求，相關清單可通過以下連結查閱：The NITE Chemical Risk Information Platform (NITE-CHRIP) database can be used to search for GHS Classifications for chemicals individually. To retrieve a full list of CASRNs, ""check all the boxes"" in the ""GHS Classification Results by the Japanese Government"" section, which is a subsection under ""Chemical Hazard and Risk Information"".

該物質的危害分類屬於生殖毒性危害第1A或1B級或附加級別：H360FD 或 H360D 或 H360Df (生育能力、胎兒) 或 H362 (影響哺乳期或透過哺乳期產生影響)。"
Tetrabromobisphenol A (TBBPA),,1,6618,79-94-7,慢毒性危害,發育毒性,中,日本GHS,相對低,危害等級分類清楚。,日本,所有,Y,"The NITE Chemical Risk Information Platform (NITE-CHRIP) database can be used to search for GHS Classifications for chemicals individually. To retrieve a full list of CASRNs, ""check all the boxes"" in the ""GHS Classification Results by the Japanese Government"" section, which is a subsection under ""Chemical Hazard and Risk Information"".
http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput",生殖毒性危害第2級：H360Fd 或 H361d 或 H361fd (生育能力、胎兒),,,,"四溴雙酚A（Tetrabromobisphenol A, TBBPA），CAS 編號為 79-94-7，風險等級為 1，PubChem CID 為 6618。
該物質屬於慢毒性危害，主要的危害為發育毒性，危害等級為中。根據日本 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此危害適用於日本地區，並影響所有產業。
根據日本 GHS 的分類，四溴雙酚A 被歸類為生殖毒性危害第2級，對應的危害代碼為 H360Fd 或 H361d 或 H361fd（生育能力、胎兒）。
該法規在日本地區具有強制性要求，相關清單可通過以下連結查閱：The NITE Chemical Risk Information Platform (NITE-CHRIP) database。該資料庫可用於單獨搜索化學物質的 GHS 分類，並可在 ""GHS Classification Results by the Japanese Government"" 部分中選擇所有框以檢索完整的 CASRNs 清單，這是 ""Chemical Hazard and Risk Information"" 的子部分。
此物質的危害分類屬於生殖毒性危害第2級，相關清單可通過以下連結查閱：http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput。"
Tetrabromobisphenol A (TBBPA),,1,6618,79-94-7,慢毒性危害,內分泌干擾,,translation missing: zh-TW.list_name.Endocrine Disruptor Lists (Danish EPA),相對低,危害等級分類清楚。,歐盟,所有,N,https://edlists.org/the-ed-lists/list-i-substances-identified-as-endocrine-disruptors-by-the-eu,,,Health Effects: Yes; Environmental Effects: Yes,,"四溴雙酚A（Tetrabromobisphenol A, TBBPA），CAS 編號為 79-94-7，風險等級為 1，PubChem CID 為 6618。

該物質屬於慢毒性危害，主要的危害為內分泌干擾。根據丹麥環保署公告的內分泌干擾物質清單，該資料來源的可信度相對較低，但危害等級分類清楚。

此危害適用於歐盟地區，並影響所有產業。該物質在內分泌干擾物質清單中列出，該清單包含由歐盟識別為內分泌干擾物質的物質，相關 CAS 編號記載於清單中，並會隨著法規修訂進行更新。

該清單在歐盟地區不具強制性要求，相關清單可通過以下連結查閱：[內分泌干擾物質清單](https://edlists.org/the-ed-lists/list-i-substances-identified-as-endocrine-disruptors-by-the-eu)。此物質的危害分類屬於內分泌干擾物質，並對應健康影響與環境影響。"
Tetrabromobisphenol A (TBBPA),,1,6618,79-94-7,慢毒性危害,內分泌干擾,高,國際內分泌干擾交流協會 - 潛在內分泌干擾物清單,相對低,包含多種危害終點，危害等級分類模糊。,全球,所有,N,"The main TEDX website is at the first link below. The current list of potential endocrine disruptors can be searched or listed from the webpage at the second link below.
http://endocrinedisruption.org/
http://endocrinedisruption.org/endocrine-disruption/tedx-list-of-potential-endocrine-disruptors/chemicalsearch",潛在內分泌干擾物,,,,"Tetrabromobisphenol A (TBBPA)，CAS 編號為 79-94-7，風險等級為 1，PubChem CID 為 6618。

該物質屬於慢毒性危害，主要的危害為內分泌干擾，危害等級為高。根據國際內分泌干擾交流協會（TEDX）公告的潛在內分泌干擾物清單，該資料來源的可信度相對較低，且包含多種危害終點，危害等級分類模糊。

此危害適用於全球所有地區與產業。該物質在 TEDX 清單中列出，該清單包含潛在內分泌干擾物，並會隨著研究進展進行更新。該清單不具強制性要求，相關清單可通過以下連結查閱：TEDX 主網站，以及潛在內分泌干擾物清單。

相關連結如下：
- [TEDX 主網站](http://endocrinedisruption.org/)
- [潛在內分泌干擾物清單](http://endocrinedisruption.org/endocrine-disruption/tedx-list-of-potential-endocrine-disruptors/chemicalsearch)

此物質被列為潛在內分泌干擾物。"
Tetrabromobisphenol A (TBBPA),,1,6618,79-94-7,急毒性危害,急性毒性,非常高,美國環保署極度危害物質清單,相對高,包含多種危害終點，危害等級分類模糊。,美國,所有,N,"Link leads to the USEPA Consolidated List of Lists, March 2015. GreenScreen utilizes only the EPCRA Section 302 Extremely Hazardous Substances. These are also listed in 40 CFR Part 355, Appendices A and B.
http://www.epa.gov/epcra/epcracerclacaa-ss112r-consolidated-list-lists-march-2015-version",極度危害物質,,,,"四溴雙酚 A（Tetrabromobisphenol A, TBBPA），CAS 編號為 79-94-7，風險等級為 1，PubChem CID 為 6618。

該物質屬於急毒性危害，主要的危害為急性毒性，危害等級為非常高。根據美國環保署極度危害物質清單，該資料來源的可信度相對較高，但包含多種危害終點，危害等級分類較為模糊。

此危害適用於美國地區，並影響所有產業。該物質在美國環保署的極度危害物質清單中列出，該清單包含 EPCRA 第 302 條極度危害物質，這些物質也列於 40 CFR 第 355 部分的附錄 A 和 B 中。

該法規在美國地區不具強制性要求，相關清單可通過以下連結查閱：USEPA Consolidated List of Lists, March 2015。GreenScreen 僅使用 EPCRA 第 302 條極度危害物質。這些清單會定期更新，並提供所有相關 CAS 編號與調和分類的資料。

此物質的危害分類屬於極度危害物質。"
Tetrabromobisphenol A (TBBPA),,1,6618,79-94-7,急毒性危害,急性毒性,中,日本GHS,相對低,危害等級分類清楚。,日本,所有,Y,"The NITE Chemical Risk Information Platform (NITE-CHRIP) database can be used to search for GHS Classifications for chemicals individually. To retrieve a full list of CASRNs, ""check all the boxes"" in the ""GHS Classification Results by the Japanese Government"" section, which is a subsection under ""Chemical Hazard and Risk Information"".
http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput",急毒性危害第4級：H302 (吞食) 或H312 (皮膚) 或H332 (吸入),,,,"Tetrabromobisphenol A (TBBPA)，CAS 編號為 79-94-7，風險等級為 1，PubChem CID 為 6618。

該物質屬於急毒性危害，主要的危害為急性毒性，危害等級為中。根據日本 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。

此危害適用於日本地區，並適用於所有產業。該物質在日本 GHS 分類中被列為急毒性危害第 4 級，對應的危害代碼為 H302（吞食）、H312（皮膚）或 H332（吸入）。

相關的日本 GHS 分類清單可通過以下連結查閱：The NITE Chemical Risk Information Platform (NITE-CHRIP) database。該資料庫可用於單獨搜索化學物質的 GHS 分類，並可在 ""GHS Classification Results by the Japanese Government"" 部分中勾選所有選項以檢索完整的 CASRNs 清單。

此法規在日本地區具有強制性要求，相關清單可通過以下連結查閱：http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput。該清單會列出急毒性危害第 4 級的相關信息。"
Tetrabromobisphenol A (TBBPA),,1,6618,79-94-7,急毒性危害,急性毒性,中,PubChem資料庫 聯合國GHS,相對低,危害等級分類清楚。,,,,https://ftp.ncbi.nlm.nih.gov/pubchem/Compound/Extras/,translation missing: zh-TW.hazard_annotation.H332,,,,"四溴雙酚A（Tetrabromobisphenol A, TBBPA），CAS 編號為 79-94-7，風險等級為 1，PubChem CID 為 6618。

該物質屬於急毒性危害，主要的危害為急性毒性，危害等級為中。根據 PubChem 資料庫和聯合國 GHS 的資料來源，該資料來源的可信度相對較低，但危害等級分類清楚。

目前沒有明確指出該危害適用的地區和產業，且是否具強制性也未明確說明。

相關清單可通過以下連結查閱：PubChem 資料庫。該清單包含相關的 CAS 編號和其他詳細資料。"
Tetrabromobisphenol A (TBBPA),,1,6618,79-94-7,急毒性危害,皮膚致敏 - 重複劑量,高,QSAR Toolbox: QSAR,相對低,危害等級分類清楚。,,,,,translation missing: zh-TW.hazard_annotation.QSAR Toolbox: QSAR,具毒性,,,"四溴雙酚A（Tetrabromobisphenol A, TBBPA），CAS 編號為 79-94-7，風險等級為 1，PubChem CID 為 6618。
該物質屬於急毒性危害，主要的危害為皮膚致敏 - 重複劑量，危害等級為高。根據 QSAR Toolbox: QSAR 的資料來源，可信度相對較低，但危害等級分類清楚。
此物質的適用地區與適用產業未明確記載，且是否具強制性要求也未明確說明。
相關清單與更多資訊可通過 QSAR Toolbox: QSAR 查閱。該物質被註解為具毒性。"
Tetrabromobisphenol A (TBBPA),,1,6618,79-94-7,急毒性危害,皮膚刺激,低,QSAR Toolbox: QSAR,相對低,危害等級分類清楚。,,,,,translation missing: zh-TW.hazard_annotation.QSAR Toolbox: QSAR,低毒性,,,"四溴雙酚A（Tetrabromobisphenol A, TBBPA），CAS 編號為 79-94-7，風險等級為 1，PubChem CID 為 6618。
該物質屬於急毒性危害，主要的危害為皮膚刺激，危害等級為低。根據 QSAR Toolbox 的 QSAR 資料來源，可信度相對較低，且危害等級分類清楚。
此物質的危害分類適用於所有地區與產業，但具體適用地區和產業未明確記載。
該資料來源的註解為 ""translation missing: zh-TW.hazard_annotation.QSAR Toolbox: QSAR""，顯示資料可能存在翻譯缺失或不完整的情況。
此物質的危害分類屬於低毒性，並且該資料來源不具強制性要求。"
Tetrabromobisphenol A (TBBPA),,1,6618,79-94-7,急毒性危害,眼睛刺激,低,QSAR Toolbox: QSAR,相對低,危害等級分類清楚。,,,,,translation missing: zh-TW.hazard_annotation.GHS_Japan,低毒性,,,"Tetrabromobisphenol A (TBBPA)，CAS 編號為 79-94-7，風險等級為 1，PubChem CID 為 6618。
該物質屬於急毒性危害，主要的危害為眼睛刺激，危害等級為低。根據 QSAR Toolbox 的 QSAR 資料來源，可信度相對較低，但危害等級分類清楚。
此危害的適用地區和適用產業未明確記載，且是否具強制性要求也未明確說明。
相關清單連結與註解未提供，僅有額外註解指出該物質屬於低毒性。預測值未提供。"
