化學物名稱,中文名稱,風險等級,PubChem CID,CAS No.,危害組別,危害名稱,危害等級,資料來源,可信度,危害分類是否清楚,適用地區,適用產業,是否具強制性？,清單連結,註解,額外註解,預測值,Summary,Generated_Text
Benzene,,1,241,71-43-2,慢毒性危害,致癌性,高,紐西蘭GHS,相對低,危害等級分類清楚。,紐西蘭,所有,Y,"The Chemical Classification and Information Database (CCID) provided by the New Zealand Hazardous Substances and New Organisms (HSNO) can be used to search for hazards of individual chemicals (first link). New Zealand uses their own classification terminology which need to be converted to GHS classification categories to be used in the List Translator. A document describing the translation from HSNO to GHS classification is available at the second link.
http://www.epa.govt.nz/search-databases/Pages/HSNO-CCID.aspx
http://www.epa.govt.nz/Publications/hsnogen-ghs-nz-hazard.pdf",致癌性危害第1A或1B級：H350或H350i (吸入性),,,," Benzene,
 CAS 編號為 71-4"
Benzene,,1,241,71-43-2,慢毒性危害,致癌性,高,國際化學品秘書處 - 立即替換清單,相對低,危害等級分類清楚。,全球,所有,Y,"A description of ChemSec is available at the first link below. The current SIN List can be searched or listed in full at the website at the second link below.
http://chemsec.org/about-us
http://sinlist.chemsec.org/",致癌性危害第1A或1B級：H350或H350i (吸入性),,,, 苯（Benzene），CAS 編號為 71-4
Benzene,,1,241,71-43-2,慢毒性危害,致癌性,高,PubChem資料庫 聯合國GHS,相對低,危害等級分類清楚。,,,,https://ftp.ncbi.nlm.nih.gov/pubchem/Compound/Extras/,translation missing: zh-TW.hazard_annotation.H350,,,," Benzene, 化學名稱為 CAS 編號 71-4"
Benzene,,1,241,71-43-2,慢毒性危害,致癌性,,translation missing: zh-TW.list_name.Silent Spring - Breast Cancer Chemicals,相對低,危害等級分類清楚。,,所有,N,http://sciencereview.silentspring.org/mamm_browse.cfm,,,IARC group: 1; US EPA: A,," Benzene, with the CAS number 71-4"
Benzene,,1,241,71-43-2,慢毒性危害,致癌性,,translation missing: zh-TW.list_name.US OSHA - TRI Carcinogens,相對低,危害等級分類清楚。,美國,所有,Y,https://www.epa.gov/system/files/documents/2023-01/Toxics%20Release%20Inventory%20Basis%20of%20OSHA%20Carcinogens.pdf,,,Toxics Release Inventory (TRI) Program,," Benzene, also known as CAS 71-4"
Benzene,,1,241,71-43-2,慢毒性危害,致癌性,,translation missing: zh-TW.list_name.Classification model: ToxTree,相對低,包含多種危害終點，危害等級分類模糊。,,所有,N,,,輕度毒性,Negative for genotoxic carcinogenicity:YES; Negative for nongenotoxic carcinogenicity:YES; Potential S. typhimurium TA100 mutagen based on QSAR:NO; Potential carcinogen based on QSAR:NO,," Benzene, CAS 編號為 71-4"
Benzene,,1,241,71-43-2,慢毒性危害,致癌性,,translation missing: zh-TW.list_name.Classification model: ToxTree,相對低,包含多種危害終點，危害等級分類模糊。,,所有,N,,,輕度毒性,Negative for genotoxic carcinogenicity:YES; Negative for nongenotoxic carcinogenicity:YES; Potential S. typhimurium TA100 mutagen based on QSAR:NO; Potential carcinogen based on QSAR:NO,," Benzene, CAS 編號為 71-4"
Benzene,,1,241,71-43-2,慢毒性危害,致突變性,高,歐盟GHS,相對高,危害等級分類清楚。,歐盟,C大類「製造業」,Y,"ECHA provides an updated excel list of all harmonized classifications. Access the full list of CASRNs with associated harmonized GHS classifications using the first link below (Export search results function is at the bottom of the page).
https://echa.europa.eu/information-on-chemicals/cl-inventory-database
https://echa.europa.eu/information-on-chemicals/annex-vi-to-clp",生殖細胞致突變性危害第1A或1B級：H340,,,," Benzene,
CAS 編號為 71-43-2，風險等級為 1，PubChem CID 為 241。
此物質屬於慢毒性危害，主要危害為致突變性，危害等級為高。
根據歐盟 GHS 的資料來源，可信度相對較高，且危害等級分類清楚。
該危害適用於歐盟地區，主要影響製造業（C 類）。
此物質的危害等級被列為第 1A 或 1B 級的致突變性危害，並對應 H340 (無法分類的生殖細胞致突變性危害)。
相關的歐盟 GHS 調和分類的最新清單，可通過以下連結查閱：化學物質資訊資料庫，以及 CLP 法規附錄 VI。
這些清單會定期更新，並提供所有相關 CAS 編號與調和分類的 Excel 清單下載功能。

Benzene,
CAS 編號為 71-43-2，風險等級為 1，PubChem CID 為 241。
此物質屬於慢毒性危害，主要危害為致癌性，危害等級為高。
根據國際癌症研究機構（IARC）清單，該資料來源的可信度相對較高，且危害等級分類清楚。
此物質的危害適用於全球所有地區與產業。
根據 IARC 分類，苯被歸類為第 1 類（已知人類致癌物）或第 2A 類（極可能為人體致癌物）。相關清單可通過以下連結查閱：IARC 分類清單，清單中會列出相關 IARC 專題研究的卷冊或補充資料，物質可按 CAS 編號、名稱或作為物質群體列出。此清單不具強制性。"
Benzene,,1,241,71-43-2,慢毒性危害,致突變性,高,歐洲化學總署公告REACH法規附件17,相對高,危害等級分類清楚。,歐盟,C大類「製造業」,Y,"""Access the full list of REACH Annex XVII chemicals using the first link below (Export search results function is at the bottom of the page). GreenScreen List Translator only includes C, M, and R substances from Entries 28, 29, and 30.
The C, M, and R CASRN’s referred to in Entries 28, 29 and 30 are listed in Appendices 1-6 of REACH Regulation EC (No) 1907/2006, which is updated semi-regularly through amendments (Second link below).""
https://echa.europa.eu/substances-restricted-under-reach 
https://echa.europa.eu/regulations/reach/legislation 
https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:02006R1907-20220108&%20from=EN:#page=279 ",分類第一級或二級,,,," Benzene, also known as CAS 71-43-2, has a risk level of 1 and a PubChem CID of 241. This substance belongs to the category of slow-acting hazards, with its main danger being carcinogenicity, which has a high danger level. According to the REACH regulation's Annex XVII, published by the European Chemicals Agency (ECHA), the reliability of this information is relatively high, and the classification of hazard levels is clear. This hazard applies to the EU region and primarily affects manufacturing industries (C-type). Benzene is listed in REACH regulation's Annex XVII, which includes substances labeled as C (carcinogenic), M (mutagenic), and R (reproductive toxicity) with corresponding CAS numbers listed in REACH Regulation EC (No) 1907/2006, Appendices 1-6. The list is updated regularly as the regulation is amended. This regulation has mandatory enforcement in EU regions, and the relevant lists can be accessed through the following links: Restricted Substances List, REACH Regulation, and European Union Law Text. The hazard classification of this substance falls under level 1 or 2.

Benzene, also known as CAS 71-43-2, has a risk level of 1 and a PubChem CID of 241. This substance belongs to the category of slow-acting hazards, with its main danger being carcinogenicity, which has a high danger level. According to data from the European GHS, the reliability of this information is relatively high, and the classification of hazard levels is clear. This hazard applies to the EU region and primarily affects manufacturing industries (C-type). The hazard level of benzene is classified as Group 1A or 1B carcinogenicity, corresponding to H350 or H350i (inhalation). The most recent harmonized classification list for chemicals in the EU can be accessed through the following links: Chemical Substance Information Database and CLP Regulation Annex VI. These lists are updated periodically.

Benzene, also known as CAS 71-43-2, has a risk level of 1 and a PubChem CID of 241. This substance is classified as a slow-acting hazard, with its main danger being carcinogenicity, which has a high danger level. According to the International Agency for Research on Cancer (IARC), the classification of hazard levels is clear. This hazard applies to all regions and industries worldwide. Based on IARC classification, benzene is classified as Group 1 (known human carcinogen) or Group 2A (likely human carcinogen). The relevant lists can be accessed through the following links: IARC Classification List, which includes related IARC topic research volumes or supplementary data, with substances listed by CAS number, name, or as a group of substances. This list is not mandatory."
Benzene,,1,241,71-43-2,慢毒性危害,致突變性,高,德國最大工作場所濃度清單,相對高,包含多種危害終點，危害等級分類模糊。,德國,所有 (workplace safety),Y,"The German Research Foundation’s (DFG) Permanent Senate Commission for the Investigation of Health Hazards of Chemical Compounds in the Work Area (“MAK Commission”) is at the first link. MAK Commission classification categories are available via PDFs at Wiley (second link, updated annually):
http://www.dfg.de/en/dfg_profile/statutory_bodies/senate/health_hazards/index.html
http://onlinelibrary.wiley.com/book/10.1002/3527600418/homepage/access_to_the_list_of_mak_and_bat_values.htm",生殖細胞突變性第1級、第2級或第3a級,,,, 苯（Benzene），CAS 編號為 7
Benzene,,1,241,71-43-2,慢毒性危害,致突變性,高,加拿大工作場所有害物質訊息系統 2015 分類清單,相對低,危害等級分類清楚。,加拿大,所有,Y,"Description of the WHMIS is available at the first link below. The Quebec CSST site (second link) contains a list of controlled products, also available by CAS number and as a txt or PDF file.
http://www.hc-sc.gc.ca/ewh-semt/occup-travail/whmis-simdut/index-eng.php
http://www.csst.qc.ca/en/prevention/reptox/Pages/list-whmis-1988-cas-50-84.aspx",生殖細胞致突變性危害第1A或1B級：H340,,,, 苯（Benzene），CAS 編號為 71-4
Benzene,,1,241,71-43-2,慢毒性危害,致突變性,高,澳洲GHS,相對低,危害等級分類清楚。,澳洲,所有,Y,"The Hazardous Chemical Information System (HCIS) is a database that allows you to find information on chemicals that have been classified in accordance with the GHS. Download the list using the link below.
http://hsis.safeworkaustralia.gov.au/GHSInformation/GHS_Hazardous_Chemical_Information_List",生殖細胞致突變性危害第1A或1B級：H340,,,," Benzene,
化學名稱為苯，CAS 編號為 71-43-2，風險等級為 1，PubChem CID 為 2"
Benzene,,1,241,71-43-2,慢毒性危害,致突變性,中,日本GHS,相對低,危害等級分類清楚。,日本,所有,Y,"The NITE Chemical Risk Information Platform (NITE-CHRIP) database can be used to search for GHS Classifications for chemicals individually. To retrieve a full list of CASRNs, ""check all the boxes"" in the ""GHS Classification Results by the Japanese Government"" section, which is a subsection under ""Chemical Hazard and Risk Information"".
http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput",生殖細胞致突變性危害第2級：H341,,,," Benzene, CAS 編號為 71-4"
Benzene,,1,241,71-43-2,慢毒性危害,致突變性,高,南韓GHS,相對低,危害等級分類清楚。,韓國,所有,Y,"The Korean National Chemicals Information System (NCiS) can be used to search for GHS Classifications for chemicals. GreenScreen List Translator only includes chemicals in 5 broad search categories: Phase-in substances subject to registration, Toxic Substances, Restricted Substances, Prohibited Substances, and Substances requiring preparation for accidents. Search each category, as a chemical may be on one list and not another.
http://ncis.nier.go.kr/en/main.do",生殖細胞致突變性危害第1A或1B級：H340,,,," Benzene, CAS 編號為 71-4"
Benzene,,1,241,71-43-2,慢毒性危害,致突變性,高,馬來西亞GHS,相對低,危害等級分類清楚。,馬來西亞,C大類「製造業」、G大類「批發及零售業」,Y,"The Chemical Search database provided by the Malaysia Department of Environmental Safety and Health (DOSH) can be used to search for GHS Classifications for individual chemicals only.
http://cims.dosh.gov.my/",生殖細胞致突變性危害第1A或1B級：H340,,,," Benzene,
CAS 編號為 71-4"
Benzene,,1,241,71-43-2,慢毒性危害,致突變性,高,紐西蘭GHS,相對低,危害等級分類清楚。,紐西蘭,所有,Y,"The Chemical Classification and Information Database (CCID) provided by the New Zealand Hazardous Substances and New Organisms (HSNO) can be used to search for hazards of individual chemicals (first link). New Zealand uses their own classification terminology which need to be converted to GHS classification categories to be used in the List Translator. A document describing the translation from HSNO to GHS classification is available at the second link.
http://www.epa.govt.nz/search-databases/Pages/HSNO-CCID.aspx
http://www.epa.govt.nz/Publications/hsnogen-ghs-nz-hazard.pdf",生殖細胞致突變性危害第1A或1B級：H340,,,," Benzene, nan, 1, 241, 71-4"
Benzene,,1,241,71-43-2,慢毒性危害,致突變性,高,國際化學品秘書處 - 立即替換清單,相對低,危害等級分類清楚。,全球,所有,Y,"A description of ChemSec is available at the first link below. The current SIN List can be searched or listed in full at the website at the second link below.
http://chemsec.org/about-us
http://sinlist.chemsec.org/",生殖細胞致突變性危害第1A或1B級：H340,,,," Benzene, CAS 編號為 71-4"
Benzene,,1,241,71-43-2,慢毒性危害,致突變性,高,PubChem資料庫 聯合國GHS,相對低,危害等級分類清楚。,,,,https://ftp.ncbi.nlm.nih.gov/pubchem/Compound/Extras/,生殖細胞致突變性危害第1A或1B級：H340,,,," Benzene,化學名稱為nan，CAS編號為71-4"
Benzene,,1,241,71-43-2,慢毒性危害,致突變性,中,PubChem資料庫 聯合國GHS,相對低,危害等級分類清楚。,,,,https://ftp.ncbi.nlm.nih.gov/pubchem/Compound/Extras/,translation missing: zh-TW.hazard_annotation.H341,,,," Benzene, CAS 編號為 71-4"
Benzene,,1,241,71-43-2,慢毒性危害,生殖毒性,高,美國加州第65號提案,相對高,危害等級分類清楚。,加利福尼亞州 美國,所有,Y,"Prop 65 descriptive information is at the first link below. The second link provides the current list of substances.
http://oehha.ca.gov/proposition-65/about-proposition-65
http://oehha.ca.gov/proposition-65/proposition-65-list",translation missing: zh-TW.hazard_annotation.Reproductive Toxicity – Male or Female,,,," Benzene,
CAS 編號為 71-4"
Benzene,,1,241,71-43-2,慢毒性危害,生殖毒性,中,日本GHS,相對低,危害等級分類清楚。,日本,所有,Y,"The NITE Chemical Risk Information Platform (NITE-CHRIP) database can be used to search for GHS Classifications for chemicals individually. To retrieve a full list of CASRNs, ""check all the boxes"" in the ""GHS Classification Results by the Japanese Government"" section, which is a subsection under ""Chemical Hazard and Risk Information"".
http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput",生殖毒性危害第2級：H360Df 或 H361f 或 H361fd (生育能力、胎兒),,,," Benzene, CAS 編號為 71-4"
Benzene,,1,241,71-43-2,慢毒性危害,生殖毒性,高,紐西蘭GHS,相對低,危害等級分類清楚。,紐西蘭,所有,Y,"The Chemical Classification and Information Database (CCID) provided by the New Zealand Hazardous Substances and New Organisms (HSNO) can be used to search for hazards of individual chemicals (first link). New Zealand uses their own classification terminology which need to be converted to GHS classification categories to be used in the List Translator. A document describing the translation from HSNO to GHS classification is available at the second link.
http://www.epa.govt.nz/search-databases/Pages/HSNO-CCID.aspx
http://www.epa.govt.nz/Publications/hsnogen-ghs-nz-hazard.pdf",生殖毒性危害第1A或1B級：H360F 或 H360FD 或 H360Fd (生育能力、胎兒),,,," Benzene, CAS 編號為 71-4"
Benzene,,1,241,71-43-2,慢毒性危害,生殖毒性,中,紐西蘭GHS,相對低,危害等級分類清楚。,紐西蘭,所有,Y,"The Chemical Classification and Information Database (CCID) provided by the New Zealand Hazardous Substances and New Organisms (HSNO) can be used to search for hazards of individual chemicals (first link). New Zealand uses their own classification terminology which need to be converted to GHS classification categories to be used in the List Translator. A document describing the translation from HSNO to GHS classification is available at the second link.
http://www.epa.govt.nz/search-databases/Pages/HSNO-CCID.aspx
http://www.epa.govt.nz/Publications/hsnogen-ghs-nz-hazard.pdf",生殖毒性危害第2級：H360Df 或 H361f 或 H361fd (生育能力、胎兒),,,," Benzene, CAS 編號為 71-4"
Benzene,,1,241,71-43-2,慢毒性危害,發育毒性,高,美國加州第65號提案,相對高,危害等級分類清楚。,加利福尼亞州 美國,所有,Y,"Prop 65 descriptive information is at the first link below. The second link provides the current list of substances.
http://oehha.ca.gov/proposition-65/about-proposition-65
http://oehha.ca.gov/proposition-65/proposition-65-list",發育毒性,,,," Benzene, also known as CAS 71-4"
Benzene,,1,241,71-43-2,慢毒性危害,發育毒性,中,日本GHS,相對低,危害等級分類清楚。,日本,所有,Y,"The NITE Chemical Risk Information Platform (NITE-CHRIP) database can be used to search for GHS Classifications for chemicals individually. To retrieve a full list of CASRNs, ""check all the boxes"" in the ""GHS Classification Results by the Japanese Government"" section, which is a subsection under ""Chemical Hazard and Risk Information"".
http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput",生殖毒性危害第2級：H360Fd 或 H361d 或 H361fd (生育能力、胎兒),,,," Benzene, CAS 編號為 71-4"
Benzene,,1,241,71-43-2,慢毒性危害,發育毒性,高,紐西蘭GHS,相對低,危害等級分類清楚。,紐西蘭,所有,Y,"The Chemical Classification and Information Database (CCID) provided by the New Zealand Hazardous Substances and New Organisms (HSNO) can be used to search for hazards of individual chemicals (first link). New Zealand uses their own classification terminology which need to be converted to GHS classification categories to be used in the List Translator. A document describing the translation from HSNO to GHS classification is available at the second link.
http://www.epa.govt.nz/search-databases/Pages/HSNO-CCID.aspx
http://www.epa.govt.nz/Publications/hsnogen-ghs-nz-hazard.pdf",生殖毒性危害第1A或1B級或附加級別：H360FD 或 H360D 或 H360Df (生育能力、胎兒) 或 H362 (影響哺乳期或透過哺乳期產生影響),,,," Benzene, CAS 編號為 71-4"
Benzene,,1,241,71-43-2,慢毒性危害,發育毒性,中,紐西蘭GHS,相對低,危害等級分類清楚。,紐西蘭,所有,Y,"The Chemical Classification and Information Database (CCID) provided by the New Zealand Hazardous Substances and New Organisms (HSNO) can be used to search for hazards of individual chemicals (first link). New Zealand uses their own classification terminology which need to be converted to GHS classification categories to be used in the List Translator. A document describing the translation from HSNO to GHS classification is available at the second link.
http://www.epa.govt.nz/search-databases/Pages/HSNO-CCID.aspx
http://www.epa.govt.nz/Publications/hsnogen-ghs-nz-hazard.pdf",生殖毒性危害第2級：H360Fd 或 H361d 或 H361fd (生育能力、胎兒),,,," Benzene, CAS 編號為 71-4"
